NP_001105870.1	SUPER_8	36.897	290	132	3	841	1079	3374977	3374108	4.39e-40	166	1188	21161110	48
NP_001105870.1	SUPER_8	24.682	393	231	7	514	844	3376367	3375198	1.77e-27	124	1188	21161110	48
NP_001105870.1	SCAFFOLD_1046	54.717	53	24	0	1023	1075	32164	32322	5.14e-09	63.9	1188	53287	9
NP_001105870.1	SCAFFOLD_1046	40.000	55	26	1	599	646	25186	25350	3.15e-05	51.6	1188	53287	9
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_8	37.742	310	141	5	912	1169	3374977	3374048	3.79e-51	174	1259	21161110	51
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_8	38.202	89	44	4	1170	1254	3373928	3373683	3.79e-51	51.6	1259	21161110	51
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_8	23.770	366	201	7	570	867	3376415	3375348	1.05e-23	112	1259	21161110	51
sp|Q8LKW0.2|TERT_ORYSJ	SCAFFOLD_1046	46.774	62	33	0	1094	1155	32164	32349	6.13e-09	63.9	1259	53287	10
sp|Q8LKW0.2|TERT_ORYSJ	SCAFFOLD_1046	34.615	78	43	1	648	717	25117	25350	5.69e-07	57.4	1259	53287	10
sp|Q9SPU7.1|TERT_ARATH	SUPER_8	31.190	311	171	4	765	1033	3374977	3374048	3.49e-40	166	1123	21161110	50
sp|Q9SPU7.1|TERT_ARATH	SUPER_8	25.278	360	189	6	427	713	3376430	3375372	1.22e-28	128	1123	21161110	50
sp|Q9SPU7.1|TERT_ARATH	SCAFFOLD_1046	58.333	48	20	0	962	1009	32179	32322	1.84e-08	62.0	1123	53287	4
XP_016496114.1	SUPER_8	37.000	300	148	4	875	1138	3374932	3374048	2.28e-48	193	1228	21161110	50
XP_016496114.1	SUPER_8	29.117	419	232	7	524	892	3376355	3375144	1.70e-42	174	1228	21161110	50
XP_016496114.1	SCAFFOLD_1046	47.143	70	33	1	1052	1121	32146	32343	3.05e-10	68.2	1228	53287	21
XP_016496114.1	SCAFFOLD_1046	36.957	92	50	1	733	816	27500	27775	1.31e-07	59.3	1228	53287	21
XP_016496114.1	SCAFFOLD_1046	32.877	73	49	0	987	1059	31383	31601	3.56e-06	54.7	1228	53287	21
XP_016496114.1	SCAFFOLD_1046	44.186	43	24	0	593	635	25234	25362	2.42e-05	52.0	1228	53287	21
XP_070031847.1	SUPER_8	37.667	300	146	5	827	1090	3374932	3374048	3.06e-48	192	1180	21161110	52
XP_070031847.1	SUPER_8	29.833	419	229	9	476	844	3376355	3375144	6.43e-42	172	1180	21161110	52
XP_070031847.1	SCAFFOLD_1046	47.143	70	33	1	1004	1073	32146	32343	4.79e-10	67.4	1180	53287	22
XP_070031847.1	SCAFFOLD_1046	36.957	92	50	1	685	768	27500	27775	6.41e-08	60.5	1180	53287	22
XP_070031847.1	SCAFFOLD_1046	32.877	73	49	0	939	1011	31383	31601	3.39e-06	54.7	1180	53287	22
XP_070031847.1	SCAFFOLD_1046	47.500	40	21	0	545	584	25234	25353	2.00e-05	52.0	1180	53287	22
XP_033514372.1	SUPER_8	37.667	300	146	5	663	926	3374932	3374048	1.06e-48	192	1016	21161110	61
XP_033514372.1	SUPER_8	29.833	419	229	9	312	680	3376355	3375144	1.28e-42	173	1016	21161110	61
XP_033514372.1	SCAFFOLD_1046	47.143	70	33	1	840	909	32146	32343	2.68e-10	67.8	1016	53287	25
