NP_001105870.1	SUPER_3	35.122	205	125	4	510	710	37769965	37770567	1.38e-28	129	1188	48179537	30
NP_001105870.1	SUPER_3	54.795	73	32	1	1009	1080	37772573	37772791	2.35e-14	82.4	1188	48179537	30
NP_001105870.1	SUPER_3	42.857	91	51	1	922	1011	37772004	37772276	2.08e-09	66.2	1188	48179537	30
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	34.653	202	122	4	581	777	37769965	37770555	2.01e-28	128	1259	48179537	27
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	55.072	69	30	1	1080	1147	37772573	37772779	9.24e-13	77.4	1259	48179537	27
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	43.836	73	40	1	1011	1082	37772058	37772276	1.07e-08	63.9	1259	48179537	27
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	31.148	244	140	6	401	627	37769845	37770543	2.40e-22	108	1123	48179537	44
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	40.000	90	54	0	855	944	37772007	37772276	9.81e-13	77.0	1123	48179537	44
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	40.217	92	55	0	942	1033	37772573	37772848	2.59e-11	72.4	1123	48179537	44
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	31.683	101	69	0	613	713	37770826	37771128	4.16e-07	58.5	1123	48179537	44
XP_016496114.1	SUPER_3	38.974	195	100	1	518	693	37769971	37770555	2.02e-35	151	1228	48179537	41
XP_016496114.1	SUPER_3	42.735	117	64	1	1025	1138	37772498	37772848	7.88e-16	87.4	1228	48179537	41
XP_016496114.1	SUPER_3	31.737	167	111	1	696	859	37770793	37771293	2.68e-14	82.4	1228	48179537	41
XP_016496114.1	SUPER_3	40.506	79	47	0	971	1049	37772040	37772276	1.36e-12	76.6	1228	48179537	41
XP_070031847.1	SUPER_3	38.974	195	100	1	470	645	37769971	37770555	3.11e-35	150	1180	48179537	43
XP_070031847.1	SUPER_3	42.735	117	64	1	977	1090	37772498	37772848	1.12e-15	86.7	1180	48179537	43
XP_070031847.1	SUPER_3	31.138	167	112	1	648	811	37770793	37771293	4.92e-14	81.3	1180	48179537	43
XP_070031847.1	SUPER_3	40.506	79	47	0	923	1001	37772040	37772276	1.44e-12	76.6	1180	48179537	43
XP_033514372.1	SUPER_3	38.974	195	100	1	306	481	37769971	37770555	1.20e-35	151	1016	48179537	50
XP_033514372.1	SUPER_3	42.735	117	64	1	813	926	37772498	37772848	5.62e-16	87.4	1016	48179537	50
XP_033514372.1	SUPER_3	31.138	167	112	1	484	647	37770793	37771293	2.99e-14	81.6	1016	48179537	50
XP_033514372.1	SUPER_3	40.506	79	47	0	759	837	37772040	37772276	1.34e-12	76.3	1016	48179537	50
XP_009765715.1	SUPER_3	38.974	195	100	1	330	505	37769971	37770555	8.59e-36	152	1040	48179537	49
XP_009765715.1	SUPER_3	42.735	117	64	1	837	950	37772498	37772848	5.05e-16	87.4	1040	48179537	49
XP_009765715.1	SUPER_3	31.737	167	111	1	508	671	37770793	37771293	1.62e-14	82.8	1040	48179537	49
XP_009765715.1	SUPER_3	40.506	79	47	0	783	861	37772040	37772276	1.52e-12	76.3	1040	48179537	49
XP_009765713.1	SUPER_3	38.974	195	100	1	361	536	37769971	37770555	1.09e-35	152	1071	48179537	47
XP_009765713.1	SUPER_3	42.735	117	64	1	868	981	37772498	37772848	5.38e-16	87.4	1071	48179537	47
XP_009765713.1	SUPER_3	31.737	167	111	1	539	702	37770793	37771293	1.78e-14	82.4	1071	48179537	47
XP_009765713.1	SUPER_3	40.506	79	47	0	814	892	37772040	37772276	1.44e-12	76.3	1071	48179537	47
XP_009765710.1	SUPER_3	38.974	195	100	1	549	724	37769971	37770555	2.31e-35	151	1259	48179537	40
XP_009765710.1	SUPER_3	42.735	117	64	1	1056	1169	37772498	37772848	1.25e-15	86.7	1259	48179537	40
XP_009765710.1	SUPER_3	31.737	167	111	1	727	890	37770793	37771293	2.84e-14	82.4	1259	48179537	40
XP_009765710.1	SUPER_3	40.506	79	47	0	1002	1080	37772040	37772276	1.53e-12	76.6	1259	48179537	40
XP_009612033.1	SUPER_3	38.974	195	100	1	275	450	37769971	37770555	1.09e-35	151	985	48179537	52
XP_009612033.1	SUPER_3	42.735	117	64	1	782	895	37772498	37772848	5.34e-16	87.4	985	48179537	52
XP_009612033.1	SUPER_3	31.138	167	112	1	453	616	37770793	37771293	2.85e-14	81.6	985	48179537	52
XP_009612033.1	SUPER_3	40.506	79	47	0	728	806	37772040	37772276	1.46e-12	76.3	985	48179537	52
XP_009612032.1	SUPER_3	38.974	195	100	1	280	455	37769971	37770555	1.34e-35	151	990	48179537	51
XP_009612032.1	SUPER_3	42.735	117	64	1	787	900	37772498	37772848	5.86e-16	87.4	990	48179537	51
XP_009612032.1	SUPER_3	31.138	167	112	1	458	621	37770793	37771293	2.99e-14	81.6	990	48179537	51
XP_009612032.1	SUPER_3	40.506	79	47	0	733	811	37772040	37772276	1.47e-12	76.3	990	48179537	51
XP_009612029.1	SUPER_3	38.974	195	100	1	494	669	37769971	37770555	3.08e-35	150	1204	48179537	42
XP_009612029.1	SUPER_3	42.735	117	64	1	1001	1114	37772498	37772848	1.16e-15	86.7	1204	48179537	42
XP_009612029.1	SUPER_3	31.138	167	112	1	672	835	37770793	37771293	5.23e-14	81.3	1204	48179537	42
XP_009612029.1	SUPER_3	40.506	79	47	0	947	1025	37772040	37772276	1.39e-12	76.6	1204	48179537	42
XP_066162081.1	SUPER_3	34.653	202	122	4	462	658	37769965	37770555	1.09e-28	129	1140	48179537	29
XP_066162081.1	SUPER_3	55.072	69	30	1	961	1028	37772573	37772779	3.27e-13	78.6	1140	48179537	29
XP_066162081.1	SUPER_3	43.836	73	40	1	892	963	37772058	37772276	7.75e-09	64.3	1140	48179537	29
XP_015620288.1	SUPER_3	34.653	202	122	4	581	777	37769965	37770555	1.86e-28	128	1170	48179537	24
XP_015620288.1	SUPER_3	37.931	87	53	1	1011	1096	37772058	37772318	3.26e-09	65.5	1170	48179537	24
NP_001410391.1	SUPER_3	34.653	202	122	4	581	777	37769965	37770555	2.01e-28	128	1259	48179537	27
NP_001410391.1	SUPER_3	55.072	69	30	1	1080	1147	37772573	37772779	9.24e-13	77.4	1259	48179537	27
NP_001410391.1	SUPER_3	43.836	73	40	1	1011	1082	37772058	37772276	1.07e-08	63.9	1259	48179537	27
ANM68364.1	SUPER_3	31.148	244	140	6	401	627	37769845	37770543	2.02e-22	108	966	48179537	42
ANM68364.1	SUPER_3	40.909	88	52	0	855	942	37772007	37772270	2.70e-12	75.1	966	48179537	42
ANM68364.1	SUPER_3	31.683	101	69	0	613	713	37770826	37771128	3.54e-07	58.5	966	48179537	42
AED92349.1	SUPER_3	31.148	244	140	6	401	627	37769845	37770543	2.40e-22	108	1123	48179537	44
AED92349.1	SUPER_3	40.000	90	54	0	855	944	37772007	37772276	9.81e-13	77.0	1123	48179537	44
AED92349.1	SUPER_3	40.217	92	55	0	942	1033	37772573	37772848	2.59e-11	72.4	1123	48179537	44
AED92349.1	SUPER_3	31.683	101	69	0	613	713	37770826	37771128	4.16e-07	58.5	1123	48179537	44
XP_024452488.2	SUPER_3	35.211	213	126	2	278	490	37769953	37770555	2.14e-35	150	1023	48179537	59
XP_024452488.2	SUPER_3	41.880	117	65	1	820	933	37772498	37772848	2.46e-14	82.0	1023	48179537	59
XP_024452488.2	SUPER_3	41.758	91	53	0	754	844	37772004	37772276	6.12e-13	77.4	1023	48179537	59
XP_024452488.2	SUPER_3	32.143	140	95	0	521	660	37770874	37771293	1.48e-11	72.8	1023	48179537	59
XP_024452488.2	SUPER_3	48.571	70	36	0	659	728	37771485	37771694	1.24e-05	53.5	1023	48179537	59
XP_024452486.2	SUPER_3	35.211	213	126	2	474	686	37769953	37770555	3.88e-35	150	1219	48179537	49
XP_024452486.2	SUPER_3	41.880	117	65	1	1016	1129	37772498	37772848	2.72e-14	82.4	1219	48179537	49
XP_024452486.2	SUPER_3	41.758	91	53	0	950	1040	37772004	37772276	5.16e-13	78.2	1219	48179537	49
XP_024452486.2	SUPER_3	32.143	140	95	0	717	856	37770874	37771293	2.05e-11	72.8	1219	48179537	49
XP_024452486.2	SUPER_3	48.571	70	36	0	855	924	37771485	37771694	1.15e-05	53.9	1219	48179537	49
XP_024452485.2	SUPER_3	35.211	213	126	2	476	688	37769953	37770555	3.89e-35	150	1221	48179537	49
XP_024452485.2	SUPER_3	41.880	117	65	1	1018	1131	37772498	37772848	2.70e-14	82.4	1221	48179537	49
XP_024452485.2	SUPER_3	41.758	91	53	0	952	1042	37772004	37772276	5.17e-13	78.2	1221	48179537	49
XP_024452485.2	SUPER_3	32.143	140	95	0	719	858	37770874	37771293	2.08e-11	72.8	1221	48179537	49
XP_024452485.2	SUPER_3	48.571	70	36	0	857	926	37771485	37771694	1.17e-05	53.9	1221	48179537	49
XP_052138365.1	SUPER_3	35.149	202	121	4	64	260	37769965	37770555	3.88e-30	132	742	48179537	45
XP_052138365.1	SUPER_3	55.072	69	30	1	563	630	37772573	37772779	1.45e-13	78.6	742	48179537	45
XP_052138365.1	SUPER_3	43.836	73	40	1	494	565	37772058	37772276	3.78e-09	64.3	742	48179537	45
XP_052138362.1	SUPER_3	35.149	202	121	4	72	268	37769965	37770555	4.60e-30	132	750	48179537	45
XP_052138362.1	SUPER_3	55.072	69	30	1	571	638	37772573	37772779	1.48e-13	78.6	750	48179537	45
XP_052138362.1	SUPER_3	43.836	73	40	1	502	573	37772058	37772276	3.71e-09	64.3	750	48179537	45
XP_052138361.1	SUPER_3	35.149	202	121	4	251	447	37769965	37770555	1.23e-29	131	929	48179537	36
XP_052138361.1	SUPER_3	55.072	69	30	1	750	817	37772573	37772779	1.71e-13	79.0	929	48179537	36
XP_052138361.1	SUPER_3	43.836	73	40	1	681	752	37772058	37772276	3.34e-09	65.1	929	48179537	36
XP_052138360.1	SUPER_3	35.149	202	121	4	414	610	37769965	37770555	4.58e-29	130	1092	48179537	31
XP_052138360.1	SUPER_3	55.072	69	30	1	913	980	37772573	37772779	8.03e-13	77.0	1092	48179537	31
XP_052138360.1	SUPER_3	43.836	73	40	1	844	915	37772058	37772276	1.10e-08	63.5	1092	48179537	31
XP_052138359.1	SUPER_3	35.149	202	121	4	461	657	37769965	37770555	4.56e-29	130	1139	48179537	29
XP_052138359.1	SUPER_3	55.072	69	30	1	960	1027	37772573	37772779	2.98e-13	78.6	1139	48179537	29
XP_052138359.1	SUPER_3	43.836	73	40	1	891	962	37772058	37772276	7.30e-09	64.3	1139	48179537	29
XP_052138358.1	SUPER_3	35.149	202	121	4	580	776	37769965	37770555	5.80e-29	130	1169	48179537	24
XP_052138358.1	SUPER_3	37.931	87	53	1	1010	1095	37772058	37772318	3.09e-09	65.5	1169	48179537	24
XP_052138357.1	SUPER_3	35.149	202	121	4	580	776	37769965	37770555	6.64e-29	130	1258	48179537	27
XP_052138357.1	SUPER_3	55.072	69	30	1	1079	1146	37772573	37772779	8.63e-13	77.4	1258	48179537	27
XP_052138357.1	SUPER_3	43.836	73	40	1	1010	1081	37772058	37772276	1.03e-08	63.9	1258	48179537	27
KAI9397292.1	SUPER_3	35.211	213	126	2	474	686	37769953	37770555	3.88e-35	150	1219	48179537	49
KAI9397292.1	SUPER_3	41.880	117	65	1	1016	1129	37772498	37772848	2.72e-14	82.4	1219	48179537	49
KAI9397292.1	SUPER_3	41.758	91	53	0	950	1040	37772004	37772276	5.16e-13	78.2	1219	48179537	49
KAI9397292.1	SUPER_3	32.143	140	95	0	717	856	37770874	37771293	2.05e-11	72.8	1219	48179537	49
KAI9397292.1	SUPER_3	48.571	70	36	0	855	924	37771485	37771694	1.15e-05	53.9	1219	48179537	49
KAI9397291.1	SUPER_3	35.211	213	126	2	476	688	37769953	37770555	3.89e-35	150	1221	48179537	49
KAI9397291.1	SUPER_3	41.880	117	65	1	1018	1131	37772498	37772848	2.70e-14	82.4	1221	48179537	49
