NP_001105870.1	SUPER_10	26.708	322	187	5	510	783	4171372	4172334	2.42e-30	135	1188	48952653	43
NP_001105870.1	SUPER_10	37.054	224	86	6	838	1010	4172616	4173275	1.60e-22	110	1188	48952653	43
NP_001105870.1	SUPER_10	50.000	72	35	1	1009	1079	4173505	4173720	7.16e-13	78.2	1188	48952653	43
NP_001105870.1	SUPER_9	26.606	327	181	5	510	783	4299910	4300872	9.26e-30	133	1188	49435051	43
NP_001105870.1	SUPER_9	37.054	224	86	6	838	1010	4301154	4301813	5.72e-23	111	1188	49435051	43
NP_001105870.1	SUPER_9	49.275	69	34	1	1009	1076	4302043	4302249	2.62e-12	76.3	1188	49435051	43
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_10	26.829	328	179	6	581	854	4171372	4172334	4.22e-28	128	1259	48952653	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_10	36.073	219	96	4	912	1086	4172634	4173290	1.50e-22	110	1259	48952653	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_10	51.389	72	34	1	1080	1150	4173505	4173720	3.10e-13	79.7	1259	48952653	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_10	43.750	64	35	1	912	974	2253384	2253193	1.47e-05	54.3	1259	48952653	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_9	27.134	328	178	6	581	854	4299910	4300872	1.15e-27	127	1259	49435051	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_9	36.530	219	95	4	912	1086	4301172	4301828	8.83e-23	110	1259	49435051	41
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_9	52.174	69	32	1	1080	1147	4302043	4302249	2.78e-13	79.7	1259	49435051	41
sp|Q9SPU7.1|TERT_ARATH	SUPER_10	29.283	321	165	6	452	713	4171396	4172349	1.85e-33	145	1123	48952653	46
sp|Q9SPU7.1|TERT_ARATH	SUPER_10	31.858	226	114	6	759	945	4172607	4173281	6.49e-24	114	1123	48952653	46
sp|Q9SPU7.1|TERT_ARATH	SUPER_10	47.826	69	36	0	942	1010	4173505	4173711	4.41e-11	72.4	1123	48952653	46
sp|Q9SPU7.1|TERT_ARATH	SUPER_9	29.050	358	171	10	436	713	4299823	4300887	2.78e-33	145	1123	49435051	47
sp|Q9SPU7.1|TERT_ARATH	SUPER_9	32.301	226	113	6	759	945	4301145	4301819	4.35e-25	118	1123	49435051	47
sp|Q9SPU7.1|TERT_ARATH	SUPER_9	47.826	69	36	0	942	1010	4302043	4302249	4.23e-11	72.4	1123	49435051	47
XP_016496114.1	SUPER_10	31.844	358	191	5	512	824	4171360	4172409	1.63e-48	195	1228	48952653	46
XP_016496114.1	SUPER_10	35.047	214	114	3	865	1053	4172649	4173290	2.07e-28	129	1228	48952653	46
XP_016496114.1	SUPER_10	52.778	72	34	0	1047	1118	4173505	4173720	5.01e-16	88.6	1228	48952653	46
XP_016496114.1	SUPER_10	46.429	56	29	1	866	920	2253366	2253199	2.32e-05	53.5	1228	48952653	46
XP_016496114.1	SUPER_9	31.564	358	192	5	512	824	4299898	4300947	4.20e-48	193	1228	49435051	46
XP_016496114.1	SUPER_9	34.389	221	106	4	865	1053	4301187	4301828	3.18e-28	128	1228	49435051	46
XP_016496114.1	SUPER_9	55.072	69	31	0	1047	1115	4302043	4302249	4.31e-16	89.0	1228	49435051	46
XP_070031847.1	SUPER_10	31.053	380	207	6	444	776	4171294	4172409	2.20e-48	194	1180	48952653	50
XP_070031847.1	SUPER_10	35.185	216	111	4	817	1005	4172649	4173290	8.03e-28	127	1180	48952653	50
XP_070031847.1	SUPER_10	52.778	72	34	0	999	1070	4173505	4173720	6.18e-16	88.2	1180	48952653	50
XP_070031847.1	SUPER_10	46.429	56	29	1	818	872	2253366	2253199	3.46e-05	52.8	1180	48952653	50
XP_070031847.1	SUPER_9	31.285	358	193	5	464	776	4299898	4300947	1.26e-47	192	1180	49435051	48
XP_070031847.1	SUPER_9	39.720	214	104	3	817	1005	4301187	4301828	6.02e-28	127	1180	49435051	48
XP_070031847.1	SUPER_9	55.072	69	31	0	999	1067	4302043	4302249	5.50e-16	88.6	1180	49435051	48
XP_033514372.1	SUPER_10	31.053	380	207	6	280	612	4171294	4172409	7.13e-49	194	1016	48952653	58
XP_033514372.1	SUPER_10	35.185	216	111	4	653	841	4172649	4173290	5.94e-28	127	1016	48952653	58
XP_033514372.1	SUPER_10	52.778	72	34	0	835	906	4173505	4173720	4.04e-16	88.6	1016	48952653	58
XP_033514372.1	SUPER_10	46.429	56	29	1	654	708	2253366	2253199	2.31e-05	53.1	1016	48952653	58
XP_033514372.1	SUPER_9	31.285	358	193	5	300	612	4299898	4300947	3.99e-48	192	1016	49435051	56
XP_033514372.1	SUPER_9	39.720	214	104	3	653	841	4301187	4301828	5.84e-28	127	1016	49435051	56
XP_033514372.1	SUPER_9	55.072	69	31	0	835	903	4302043	4302249	3.22e-16	89.0	1016	49435051	56
XP_009765715.1	SUPER_10	31.844	358	191	5	324	636	4171360	4172409	6.46e-49	195	1040	48952653	54
XP_009765715.1	SUPER_10	35.047	214	114	3	677	865	4172649	4173290	2.53e-28	128	1040	48952653	54
XP_009765715.1	SUPER_10	55.072	69	31	0	859	927	4173505	4173711	3.37e-16	89.0	1040	48952653	54
XP_009765715.1	SUPER_10	46.429	56	29	1	678	732	2253366	2253199	1.72e-05	53.5	1040	48952653	54
XP_009765715.1	SUPER_9	31.564	358	192	5	324	636	4299898	4300947	1.36e-48	194	1040	49435051	66
XP_009765715.1	SUPER_9	34.389	221	106	4	677	865	4301187	4301828	3.46e-28	128	1040	49435051	66
XP_009765715.1	SUPER_9	55.072	69	31	0	859	927	4302043	4302249	8.86e-25	89.4	1040	49435051	66
XP_009765715.1	SUPER_9	32.174	115	73	2	927	1040	4302362	4302694	8.86e-25	48.9	1040	49435051	66
XP_009765715.1	SUPER_9	43.750	64	34	2	671	732	2166758	2166567	8.98e-05	51.2	1040	49435051	66
XP_009765713.1	SUPER_10	31.844	358	191	5	355	667	4171360	4172409	6.55e-49	195	1071	48952653	53
XP_009765713.1	SUPER_10	35.047	214	114	3	708	896	4172649	4173290	2.55e-28	128	1071	48952653	53
XP_009765713.1	SUPER_10	55.072	69	31	0	890	958	4173505	4173711	3.87e-16	88.6	1071	48952653	53
XP_009765713.1	SUPER_10	46.429	56	29	1	709	763	2253366	2253199	1.55e-05	53.9	1071	48952653	53
XP_009765713.1	SUPER_9	31.564	358	192	5	355	667	4299898	4300947	1.62e-48	194	1071	49435051	64
