NP_001105870.1	SUPER_3	25.532	376	214	7	514	828	7199173	7200285	8.99e-28	127	1188	151545321	47
NP_001105870.1	SUPER_3	39.037	187	96	3	841	1009	7200512	7201072	1.80e-23	113	1188	151545321	47
NP_001105870.1	SUPER_3	51.389	72	34	1	1009	1079	7201487	7201702	7.85e-13	78.2	1188	151545321	47
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	24.286	350	203	5	585	874	7199173	7200216	4.37e-25	118	1259	151545321	43
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	39.604	202	103	4	898	1080	7200467	7201072	5.92e-25	118	1259	151545321	43
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_3	53.333	75	34	1	1080	1153	7201487	7201711	7.80e-14	81.6	1259	151545321	43
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	28.080	349	182	7	446	725	7199167	7200213	2.94e-29	132	1123	151545321	48
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	33.333	183	111	4	770	942	7200527	7201072	6.55e-23	111	1123	151545321	48
sp|Q9SPU7.1|TERT_ARATH	SUPER_3	41.304	92	54	0	942	1033	7201487	7201762	6.95e-13	78.2	1123	151545321	48
XP_016496114.1	SUPER_3	32.822	326	168	5	524	799	7199185	7200159	2.85e-43	178	1228	151545321	45
XP_016496114.1	SUPER_3	38.542	192	112	3	858	1047	7200509	7201072	5.40e-27	124	1228	151545321	45
XP_016496114.1	SUPER_3	44.828	87	48	0	1047	1133	7201487	7201747	3.43e-16	89.4	1228	151545321	45
XP_070031847.1	SUPER_3	32.515	326	169	5	476	751	7199185	7200159	5.50e-43	177	1180	151545321	47
XP_070031847.1	SUPER_3	38.542	192	112	3	810	999	7200509	7201072	3.96e-26	122	1180	151545321	47
XP_070031847.1	SUPER_3	43.478	92	52	0	999	1090	7201487	7201762	4.23e-16	89.0	1180	151545321	47
XP_033514372.1	SUPER_3	32.822	326	168	6	312	587	7199185	7200159	1.81e-43	177	1016	151545321	54
XP_033514372.1	SUPER_3	38.542	192	112	3	646	835	7200509	7201072	3.08e-26	122	1016	151545321	54
XP_033514372.1	SUPER_3	44.828	87	48	0	835	921	7201487	7201747	2.45e-16	89.4	1016	151545321	54
XP_009765715.1	SUPER_3	33.129	326	167	6	336	611	7199185	7200159	1.04e-43	178	1040	151545321	54
XP_009765715.1	SUPER_3	38.542	192	112	3	670	859	7200509	7201072	6.42e-27	124	1040	151545321	54
XP_009765715.1	SUPER_3	43.478	92	52	0	859	950	7201487	7201762	2.36e-16	89.7	1040	151545321	54
XP_009765713.1	SUPER_3	33.129	326	167	6	367	642	7199185	7200159	1.18e-43	178	1071	151545321	52
XP_009765713.1	SUPER_3	38.542	192	112	3	701	890	7200509	7201072	6.28e-27	124	1071	151545321	52
XP_009765713.1	SUPER_3	43.478	92	52	0	890	981	7201487	7201762	2.65e-16	89.4	1071	151545321	52
XP_009765710.1	SUPER_3	32.822	326	168	5	555	830	7199185	7200159	3.08e-43	178	1259	151545321	44
XP_009765710.1	SUPER_3	38.542	192	112	3	889	1078	7200509	7201072	8.99e-27	124	1259	151545321	44
XP_009765710.1	SUPER_3	44.828	87	48	0	1078	1164	7201487	7201747	5.37e-16	89.0	1259	151545321	44
XP_009612033.1	SUPER_3	32.822	326	168	6	281	556	7199185	7200159	1.72e-43	177	985	151545321	56
XP_009612033.1	SUPER_3	38.542	192	112	3	615	804	7200509	7201072	3.13e-26	121	985	151545321	56
XP_009612033.1	SUPER_3	44.828	87	48	0	804	890	7201487	7201747	2.22e-16	89.7	985	151545321	56
XP_009612032.1	SUPER_3	32.822	326	168	6	286	561	7199185	7200159	1.90e-43	177	990	151545321	56
XP_009612032.1	SUPER_3	38.542	192	112	3	620	809	7200509	7201072	3.27e-26	121	990	151545321	56
XP_009612032.1	SUPER_3	44.828	87	48	0	809	895	7201487	7201747	2.41e-16	89.4	990	151545321	56
XP_009612029.1	SUPER_3	32.515	326	169	5	500	775	7199185	7200159	5.30e-43	177	1204	151545321	46
XP_009612029.1	SUPER_3	38.542	192	112	3	834	1023	7200509	7201072	3.94e-26	122	1204	151545321	46
XP_009612029.1	SUPER_3	43.478	92	52	0	1023	1114	7201487	7201762	4.36e-16	89.0	1204	151545321	46
XP_066162081.1	SUPER_3	24.286	350	203	5	466	755	7199173	7200216	2.30e-25	119	1140	151545321	48
XP_066162081.1	SUPER_3	39.604	202	103	4	779	961	7200467	7201072	3.59e-25	118	1140	151545321	48
XP_066162081.1	SUPER_3	53.333	75	34	1	961	1034	7201487	7201711	3.79e-14	82.4	1140	151545321	48
XP_015620288.1	SUPER_3	24.286	350	203	5	585	874	7199173	7200216	3.84e-25	118	1170	151545321	40
