NP_001105870.1	SUPER_1	35.340	382	191	6	511	841	28610185	28611315	8.17e-51	201	1188	42501814	57
NP_001105870.1	SUPER_1	43.915	189	85	2	847	1014	28612343	28612909	1.11e-26	122	1188	42501814	57
NP_001105870.1	SUPER_1	54.839	93	40	2	1009	1099	28613602	28613880	1.73e-18	96.3	1188	42501814	57
NP_001105870.1	SUPER_1	45.161	93	46	2	1098	1188	28614100	28614369	5.39e-13	78.2	1188	42501814	57
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_1	35.616	365	177	6	578	888	28610173	28611255	2.60e-48	194	1259	42501814	52
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_1	48.404	188	72	4	920	1084	28612349	28612906	7.82e-28	127	1259	42501814	52
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_1	53.763	93	41	2	1080	1170	28613602	28613880	2.57e-18	95.5	1259	42501814	52
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_1	42.857	91	51	1	1169	1259	28614100	28614369	1.88e-11	73.2	1259	42501814	52
sp|Q9SPU7.1|TERT_ARATH	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	1.77e-63	241	1123	42501814	73
sp|Q9SPU7.1|TERT_ARATH	SUPER_1	47.849	186	85	2	771	944	28612343	28612900	5.21e-36	153	1123	42501814	73
sp|Q9SPU7.1|TERT_ARATH	SUPER_1	59.140	93	38	0	942	1034	28613602	28613880	2.77e-25	118	1123	42501814	73
sp|Q9SPU7.1|TERT_ARATH	SUPER_1	46.939	98	52	0	4	101	28603336	28603629	3.43e-15	85.1	1123	42501814	73
sp|Q9SPU7.1|TERT_ARATH	SUPER_1	47.826	92	47	1	1032	1123	28614097	28614369	1.06e-10	70.5	1123	42501814	73
XP_016496114.1	SUPER_1	47.739	398	170	4	498	859	28610128	28611315	3.57e-97	347	1228	42501814	73
XP_016496114.1	SUPER_1	57.000	200	79	3	860	1053	28612325	28612921	1.57e-43	178	1228	42501814	73
XP_016496114.1	SUPER_1	76.344	93	22	0	1047	1139	28613602	28613880	3.34e-35	150	1228	42501814	73
XP_016496114.1	SUPER_1	51.579	95	42	3	8	100	28603351	28603629	1.51e-18	96.3	1228	42501814	73
XP_016496114.1	SUPER_1	54.348	92	41	1	1137	1228	28614097	28614369	1.83e-16	89.4	1228	42501814	73
XP_016496114.1	SUPER_1	53.704	54	25	0	145	198	28606853	28607014	1.59e-08	53.9	1228	42501814	73
XP_016496114.1	SUPER_1	63.158	19	7	0	128	146	28606695	28606751	1.59e-08	28.9	1228	42501814	73
XP_070031847.1	SUPER_1	46.226	424	187	5	424	811	28610059	28611315	3.10e-95	340	1180	42501814	78
XP_070031847.1	SUPER_1	57.426	202	75	3	812	1005	28612325	28612921	3.17e-44	180	1180	42501814	78
XP_070031847.1	SUPER_1	76.344	93	22	0	999	1091	28613602	28613880	8.46e-35	149	1180	42501814	78
XP_070031847.1	SUPER_1	51.515	99	44	3	4	100	28603339	28603629	1.59e-19	99.4	1180	42501814	78
XP_070031847.1	SUPER_1	52.174	92	43	1	1089	1180	28614097	28614369	1.52e-14	83.2	1180	42501814	78
XP_070031847.1	SUPER_1	53.704	54	25	0	121	174	28606853	28607014	1.48e-08	53.9	1180	42501814	78
XP_070031847.1	SUPER_1	63.158	19	7	0	104	122	28606695	28606751	1.48e-08	28.9	1180	42501814	78
XP_033514372.1	SUPER_1	46.226	424	187	5	260	647	28610059	28611315	1.05e-96	341	1016	42501814	75
XP_033514372.1	SUPER_1	57.426	202	75	3	648	841	28612325	28612921	1.53e-44	180	1016	42501814	75
XP_033514372.1	SUPER_1	76.344	93	22	0	835	927	28613602	28613880	4.08e-35	150	1016	42501814	75
XP_033514372.1	SUPER_1	52.174	92	43	1	925	1016	28614097	28614369	7.44e-15	84.0	1016	42501814	75
XP_009765715.1	SUPER_1	47.739	398	170	4	310	671	28610128	28611315	1.18e-98	347	1040	42501814	70
XP_009765715.1	SUPER_1	56.436	202	77	3	672	865	28612325	28612921	1.06e-43	177	1040	42501814	70
XP_009765715.1	SUPER_1	76.344	93	22	0	859	951	28613602	28613880	2.31e-35	150	1040	42501814	70
XP_009765715.1	SUPER_1	54.348	92	41	1	949	1040	28614097	28614369	9.14e-17	90.1	1040	42501814	70
XP_009765713.1	SUPER_1	47.739	398	170	4	341	702	28610128	28611315	1.52e-98	348	1071	42501814	68
XP_009765713.1	SUPER_1	56.436	202	77	3	703	896	28612325	28612921	8.97e-44	178	1071	42501814	68
XP_009765713.1	SUPER_1	76.344	93	22	0	890	982	28613602	28613880	2.41e-35	150	1071	42501814	68
XP_009765713.1	SUPER_1	54.348	92	41	1	980	1071	28614097	28614369	8.02e-17	90.5	1071	42501814	68
XP_009765710.1	SUPER_1	47.739	398	170	4	529	890	28610128	28611315	4.83e-97	347	1259	42501814	71
XP_009765710.1	SUPER_1	56.436	202	77	3	891	1084	28612325	28612921	1.59e-43	178	1259	42501814	71
XP_009765710.1	SUPER_1	76.344	93	22	0	1078	1170	28613602	28613880	5.39e-35	150	1259	42501814	71
XP_009765710.1	SUPER_1	51.579	95	42	3	8	100	28603351	28603629	1.58e-18	96.3	1259	42501814	71
XP_009765710.1	SUPER_1	54.348	92	41	1	1168	1259	28614097	28614369	1.70e-16	89.7	1259	42501814	71
XP_009765710.1	SUPER_1	53.704	54	25	0	145	198	28606853	28607014	1.56e-08	53.9	1259	42501814	71
XP_009765710.1	SUPER_1	63.158	19	7	0	128	146	28606695	28606751	1.56e-08	28.9	1259	42501814	71
XP_009612033.1	SUPER_1	46.226	424	187	5	229	616	28610059	28611315	6.45e-97	341	985	42501814	77
XP_009612033.1	SUPER_1	57.426	202	75	3	617	810	28612325	28612921	1.97e-44	179	985	42501814	77
XP_009612033.1	SUPER_1	76.344	93	22	0	804	896	28613602	28613880	3.95e-35	149	985	42501814	77
XP_009612033.1	SUPER_1	52.174	92	43	1	894	985	28614097	28614369	8.46e-15	83.6	985	42501814	77
XP_009612032.1	SUPER_1	46.226	424	187	5	234	621	28610059	28611315	1.02e-96	340	990	42501814	76
XP_009612032.1	SUPER_1	57.426	202	75	3	622	815	28612325	28612921	2.03e-44	179	990	42501814	76
XP_009612032.1	SUPER_1	76.344	93	22	0	809	901	28613602	28613880	4.73e-35	149	990	42501814	76
XP_009612032.1	SUPER_1	52.174	92	43	1	899	990	28614097	28614369	9.85e-15	83.2	990	42501814	76
XP_009612029.1	SUPER_1	46.226	424	187	5	448	835	28610059	28611315	3.36e-95	340	1204	42501814	77
XP_009612029.1	SUPER_1	57.426	202	75	3	836	1029	28612325	28612921	3.28e-44	180	1204	42501814	77
XP_009612029.1	SUPER_1	76.344	93	22	0	1023	1115	28613602	28613880	8.51e-35	149	1204	42501814	77
XP_009612029.1	SUPER_1	51.515	99	44	3	4	100	28603339	28603629	1.46e-19	99.8	1204	42501814	77
XP_009612029.1	SUPER_1	52.174	92	43	1	1113	1204	28614097	28614369	1.46e-14	83.2	1204	42501814	77
XP_009612029.1	SUPER_1	53.704	54	25	0	145	198	28606853	28607014	1.47e-08	53.9	1204	42501814	77
XP_009612029.1	SUPER_1	63.158	19	7	0	128	146	28606695	28606751	1.47e-08	28.9	1204	42501814	77
XP_066162081.1	SUPER_1	35.616	365	177	6	459	769	28610173	28611255	5.00e-49	195	1140	42501814	57
XP_066162081.1	SUPER_1	48.404	188	72	4	801	965	28612349	28612906	4.38e-28	127	1140	42501814	57
XP_066162081.1	SUPER_1	53.763	93	41	2	961	1051	28613602	28613880	6.29e-19	97.4	1140	42501814	57
XP_066162081.1	SUPER_1	42.857	91	51	1	1050	1140	28614100	28614369	1.39e-11	73.2	1140	42501814	57
XP_015620288.1	SUPER_1	35.616	365	177	6	578	888	28610173	28611255	1.69e-48	194	1170	42501814	48
XP_015620288.1	SUPER_1	48.370	184	74	4	920	1082	28612349	28612900	1.25e-27	125	1170	42501814	48
XP_015620288.1	SUPER_1	42.857	91	51	1	1080	1170	28614100	28614369	1.46e-11	73.2	1170	42501814	48
NP_001410391.1	SUPER_1	35.616	365	177	6	578	888	28610173	28611255	2.60e-48	194	1259	42501814	52
NP_001410391.1	SUPER_1	48.404	188	72	4	920	1084	28612349	28612906	7.82e-28	127	1259	42501814	52
NP_001410391.1	SUPER_1	53.763	93	41	2	1080	1170	28613602	28613880	2.57e-18	95.5	1259	42501814	52
NP_001410391.1	SUPER_1	42.857	91	51	1	1169	1259	28614100	28614369	1.88e-11	73.2	1259	42501814	52
ANM68364.1	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	2.05e-64	242	966	42501814	65
ANM68364.1	SUPER_1	48.370	184	83	2	771	942	28612343	28612894	3.67e-36	153	966	42501814	65
ANM68364.1	SUPER_1	49.462	93	47	0	9	101	28603351	28603629	3.35e-15	84.7	966	42501814	65
AED92349.1	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	1.77e-63	241	1123	42501814	73
AED92349.1	SUPER_1	47.849	186	85	2	771	944	28612343	28612900	5.21e-36	153	1123	42501814	73
AED92349.1	SUPER_1	59.140	93	38	0	942	1034	28613602	28613880	2.77e-25	118	1123	42501814	73
AED92349.1	SUPER_1	46.939	98	52	0	4	101	28603336	28603629	3.43e-15	85.1	1123	42501814	73
AED92349.1	SUPER_1	47.826	92	47	1	1032	1123	28614097	28614369	1.06e-10	70.5	1123	42501814	73
XP_024452488.2	SUPER_1	57.590	415	173	2	247	660	28610077	28611315	2.67e-133	449	1023	42501814	76
XP_024452488.2	SUPER_1	67.005	197	54	3	660	846	28612325	28612912	5.95e-55	213	1023	42501814	76
XP_024452488.2	SUPER_1	79.570	93	19	0	842	934	28613602	28613880	4.47e-38	159	1023	42501814	76
XP_024452488.2	SUPER_1	61.957	92	34	1	932	1023	28614097	28614369	2.52e-19	98.6	1023	42501814	76
XP_024452486.2	SUPER_1	57.590	415	173	2	443	856	28610077	28611315	1.39e-131	450	1219	42501814	74
XP_024452486.2	SUPER_1	67.005	197	54	3	856	1042	28612325	28612912	9.85e-55	214	1219	42501814	74
XP_024452486.2	SUPER_1	79.570	93	19	0	1038	1130	28613602	28613880	3.02e-38	160	1219	42501814	74
XP_024452486.2	SUPER_1	61.957	92	34	1	1128	1219	28614097	28614369	2.40e-19	99.0	1219	42501814	74
XP_024452486.2	SUPER_1	38.144	97	41	1	3	80	28603330	28603620	6.66e-13	77.8	1219	42501814	74
XP_024452486.2	SUPER_1	51.064	47	23	0	130	176	28606853	28606993	1.33e-06	57.0	1219	42501814	74
XP_024452485.2	SUPER_1	57.590	415	173	2	445	858	28610077	28611315	1.39e-131	450	1221	42501814	74
XP_024452485.2	SUPER_1	67.005	197	54	3	858	1044	28612325	28612912	1.00e-54	214	1221	42501814	74
XP_024452485.2	SUPER_1	79.570	93	19	0	1040	1132	28613602	28613880	3.01e-38	160	1221	42501814	74
XP_024452485.2	SUPER_1	61.957	92	34	1	1130	1221	28614097	28614369	2.49e-19	99.0	1221	42501814	74
XP_024452485.2	SUPER_1	38.144	97	41	1	3	80	28603330	28603620	6.67e-13	77.8	1221	42501814	74
XP_024452485.2	SUPER_1	51.064	47	23	0	130	176	28606853	28606993	1.33e-06	57.0	1221	42501814	74
XP_052138365.1	SUPER_1	35.890	365	176	6	61	371	28610173	28611255	9.11e-50	193	742	42501814	88
XP_052138365.1	SUPER_1	48.387	186	75	4	403	567	28612349	28612906	7.53e-28	125	742	42501814	88
XP_052138365.1	SUPER_1	53.763	93	41	2	563	653	28613602	28613880	7.05e-19	96.3	742	42501814	88
XP_052138365.1	SUPER_1	42.857	91	51	1	652	742	28614100	28614369	2.68e-11	71.2	742	42501814	88
XP_052138362.1	SUPER_1	35.890	365	176	6	69	379	28610173	28611255	1.15e-49	193	750	42501814	87
XP_052138362.1	SUPER_1	48.387	186	75	4	411	575	28612349	28612906	7.33e-28	125	750	42501814	87
XP_052138362.1	SUPER_1	53.763	93	41	2	571	661	28613602	28613880	6.64e-19	96.3	750	42501814	87
XP_052138362.1	SUPER_1	42.857	91	51	1	660	750	28614100	28614369	2.78e-11	71.2	750	42501814	87
XP_052138361.1	SUPER_1	35.890	365	176	6	248	558	28610173	28611255	4.20e-50	197	929	42501814	70
XP_052138361.1	SUPER_1	48.387	186	75	4	590	754	28612349	28612906	2.97e-28	127	929	42501814	70
XP_052138361.1	SUPER_1	53.763	93	41	2	750	840	28613602	28613880	3.18e-19	97.8	929	42501814	70
XP_052138361.1	SUPER_1	42.857	91	51	1	839	929	28614100	28614369	1.95e-11	72.4	929	42501814	70
XP_052138360.1	SUPER_1	35.890	365	176	6	411	721	28610173	28611255	2.34e-48	193	1092	42501814	60
XP_052138360.1	SUPER_1	48.387	186	75	4	753	917	28612349	28612906	1.93e-27	125	1092	42501814	60
XP_052138360.1	SUPER_1	53.763	93	41	2	913	1003	28613602	28613880	3.06e-18	95.1	1092	42501814	60
XP_052138360.1	SUPER_1	42.857	91	51	1	1002	1092	28614100	28614369	2.34e-11	72.4	1092	42501814	60
XP_052138359.1	SUPER_1	35.890	365	176	6	458	768	28610173	28611255	2.02e-49	197	1139	42501814	57
XP_052138359.1	SUPER_1	48.387	186	75	4	800	964	28612349	28612906	4.92e-28	127	1139	42501814	57
XP_052138359.1	SUPER_1	53.763	93	41	2	960	1050	28613602	28613880	5.13e-19	97.8	1139	42501814	57
XP_052138359.1	SUPER_1	42.857	91	51	1	1049	1139	28614100	28614369	1.86e-11	72.8	1139	42501814	57
XP_052138358.1	SUPER_1	35.890	365	176	6	577	887	28610173	28611255	5.86e-49	195	1169	42501814	48
XP_052138358.1	SUPER_1	48.387	186	71	4	919	1081	28612349	28612900	1.53e-27	125	1169	42501814	48
XP_052138358.1	SUPER_1	42.857	91	51	1	1079	1169	28614100	28614369	2.08e-11	72.8	1169	42501814	48
XP_052138357.1	SUPER_1	35.890	365	176	6	577	887	28610173	28611255	8.42e-49	195	1258	42501814	52
XP_052138357.1	SUPER_1	48.387	186	75	4	919	1083	28612349	28612906	9.17e-28	126	1258	42501814	52
XP_052138357.1	SUPER_1	53.763	93	41	2	1079	1169	28613602	28613880	2.10e-18	95.9	1258	42501814	52
XP_052138357.1	SUPER_1	42.857	91	51	1	1168	1258	28614100	28614369	2.54e-11	72.8	1258	42501814	52
KAI9397292.1	SUPER_1	57.590	415	173	2	443	856	28610077	28611315	1.39e-131	450	1219	42501814	74
KAI9397292.1	SUPER_1	67.005	197	54	3	856	1042	28612325	28612912	9.85e-55	214	1219	42501814	74
KAI9397292.1	SUPER_1	79.570	93	19	0	1038	1130	28613602	28613880	3.02e-38	160	1219	42501814	74
KAI9397292.1	SUPER_1	61.957	92	34	1	1128	1219	28614097	28614369	2.40e-19	99.0	1219	42501814	74
KAI9397292.1	SUPER_1	38.144	97	41	1	3	80	28603330	28603620	6.66e-13	77.8	1219	42501814	74
KAI9397292.1	SUPER_1	51.064	47	23	0	130	176	28606853	28606993	1.33e-06	57.0	1219	42501814	74
KAI9397291.1	SUPER_1	57.590	415	173	2	445	858	28610077	28611315	1.39e-131	450	1221	42501814	74
KAI9397291.1	SUPER_1	67.005	197	54	3	858	1044	28612325	28612912	1.00e-54	214	1221	42501814	74
KAI9397291.1	SUPER_1	79.570	93	19	0	1040	1132	28613602	28613880	3.01e-38	160	1221	42501814	74
KAI9397291.1	SUPER_1	61.957	92	34	1	1130	1221	28614097	28614369	2.49e-19	99.0	1221	42501814	74
KAI9397291.1	SUPER_1	38.144	97	41	1	3	80	28603330	28603620	6.67e-13	77.8	1221	42501814	74
KAI9397291.1	SUPER_1	51.064	47	23	0	130	176	28606853	28606993	1.33e-06	57.0	1221	42501814	74
NP_001330126.1	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	2.05e-64	242	966	42501814	65
NP_001330126.1	SUPER_1	48.370	184	83	2	771	942	28612343	28612894	3.67e-36	153	966	42501814	65
NP_001330126.1	SUPER_1	49.462	93	47	0	9	101	28603351	28603629	3.35e-15	84.7	966	42501814	65
NP_197187.1	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	1.77e-63	241	1123	42501814	73
NP_197187.1	SUPER_1	47.849	186	85	2	771	944	28612343	28612900	5.21e-36	153	1123	42501814	73
NP_197187.1	SUPER_1	59.140	93	38	0	942	1034	28613602	28613880	2.77e-25	118	1123	42501814	73
NP_197187.1	SUPER_1	46.939	98	52	0	4	101	28603336	28603629	3.43e-15	85.1	1123	42501814	73
NP_197187.1	SUPER_1	47.826	92	47	1	1032	1123	28614097	28614369	1.06e-10	70.5	1123	42501814	73
XP_020399449.1	SUPER_1	35.340	382	191	6	489	819	28610185	28611315	8.73e-51	201	1166	42501814	58
XP_020399449.1	SUPER_1	43.915	189	85	2	825	992	28612343	28612909	1.32e-26	122	1166	42501814	58
XP_020399449.1	SUPER_1	54.839	93	40	2	987	1077	28613602	28613880	1.92e-18	95.9	1166	42501814	58
XP_020399449.1	SUPER_1	45.161	93	46	2	1076	1166	28614100	28614369	5.03e-13	78.2	1166	42501814	58
VYS67061.1	SUPER_1	37.819	431	208	8	407	778	28610065	28611354	1.77e-63	241	1123	42501814	73
VYS67061.1	SUPER_1	47.849	186	85	2	771	944	28612343	28612900	5.21e-36	153	1123	42501814	73
VYS67061.1	SUPER_1	59.140	93	38	0	942	1034	28613602	28613880	2.77e-25	118	1123	42501814	73
VYS67061.1	SUPER_1	46.939	98	52	0	4	101	28603336	28603629	3.43e-15	85.1	1123	42501814	73
VYS67061.1	SUPER_1	47.826	92	47	1	1032	1123	28614097	28614369	1.06e-10	70.5	1123	42501814	73
XP_028550950.1	SUPER_1	40.260	385	202	7	281	649	28610095	28611213	5.44e-71	265	1105	42501814	62
XP_028550950.1	SUPER_1	45.133	226	72	5	701	925	28612370	28612894	7.07e-29	130	1105	42501814	62
XP_028550950.1	SUPER_1	50.538	93	46	0	925	1017	28613602	28613880	3.43e-19	98.2	1105	42501814	62
XP_028550949.1	SUPER_1	40.260	385	202	7	376	744	28610095	28611213	4.94e-71	266	1200	42501814	57
XP_028550949.1	SUPER_1	45.133	226	72	5	796	1020	28612370	28612894	6.03e-29	130	1200	42501814	57
XP_028550949.1	SUPER_1	50.538	93	46	0	1020	1112	28613602	28613880	4.59e-19	98.2	1200	42501814	57
XP_020672270.2	SUPER_1	40.260	385	202	7	394	762	28610095	28611213	5.87e-71	266	1218	42501814	56
XP_020672270.2	SUPER_1	45.133	226	72	5	814	1038	28612370	28612894	5.15e-29	130	1218	42501814	56
XP_020672270.2	SUPER_1	50.538	93	46	0	1038	1130	28613602	28613880	4.07e-19	98.2	1218	42501814	56
XP_024531885.1	SUPER_1	31.298	393	191	10	254	605	28610110	28611174	1.16e-44	181	1000	42501814	62
XP_024531885.1	SUPER_1	36.269	193	103	3	651	823	28612316	28612894	1.23e-20	102	1000	42501814	62
XP_024531885.1	SUPER_1	50.538	93	46	0	823	915	28613602	28613880	3.25e-17	91.7	1000	42501814	62
XP_024531884.1	SUPER_1	31.298	393	191	10	270	621	28610110	28611174	1.24e-44	181	1016	42501814	61
XP_024531884.1	SUPER_1	36.269	193	103	3	667	839	28612316	28612894	1.29e-20	102	1016	42501814	61
XP_024531884.1	SUPER_1	50.538	93	46	0	839	931	28613602	28613880	3.17e-17	91.7	1016	42501814	61
XP_024531883.1	SUPER_1	31.298	393	191	10	270	621	28610110	28611174	1.24e-44	181	1016	42501814	61
XP_024531883.1	SUPER_1	36.269	193	103	3	667	839	28612316	28612894	1.29e-20	102	1016	42501814	61
XP_024531883.1	SUPER_1	50.538	93	46	0	839	931	28613602	28613880	3.17e-17	91.7	1016	42501814	61
XP_024376607.1	SUPER_1	33.333	336	200	4	530	864	28610203	28611141	4.22e-45	183	1301	42501814	48
XP_024376607.1	SUPER_1	38.579	197	109	4	930	1125	28612343	28612900	3.51e-21	105	1301	42501814	48
XP_024376607.1	SUPER_1	47.312	93	49	0	1123	1215	28613602	28613880	1.76e-17	92.8	1301	42501814	48
XP_024376598.1	SUPER_1	33.333	336	200	4	531	865	28610203	28611141	3.98e-45	183	1302	42501814	48
XP_024376598.1	SUPER_1	38.579	197	109	4	931	1126	28612343	28612900	3.37e-21	105	1302	42501814	48
XP_024376598.1	SUPER_1	47.312	93	49	0	1124	1216	28613602	28613880	1.69e-17	93.2	1302	42501814	48
XP_024376588.1	SUPER_1	33.333	336	200	4	535	869	28610203	28611141	4.45e-45	183	1306	42501814	48
XP_024376588.1	SUPER_1	38.579	197	109	4	935	1130	28612343	28612900	3.36e-21	105	1306	42501814	48
