NP_001105870.1	SUPER_6_HAP2	47.826	276	101	6	843	1075	36059688	36058861	1.99e-52	207	1188	59858898	52
NP_001105870.1	SUPER_6_HAP2	33.634	333	170	6	511	800	36060932	36059958	1.26e-45	185	1188	59858898	52
NP_001105870.1	SUPER_6_HAP2	45.055	91	49	1	1098	1188	36058697	36058428	2.46e-14	82.8	1188	59858898	52
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_6_HAP2	45.848	277	107	6	920	1153	36059670	36058840	8.09e-49	196	1259	59858898	50
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_6_HAP2	32.081	346	184	7	582	885	36060932	36059922	3.25e-42	174	1259	59858898	50
sp|Q8LKW0.2|TERT_ORYSJ	SUPER_6_HAP2	46.154	91	48	1	1169	1259	36058697	36058428	1.09e-15	87.4	1259	59858898	50
sp|Q9SPU7.1|TERT_ARATH	SUPER_6_HAP2	41.060	302	145	3	765	1033	36059694	36058789	9.85e-73	241	1123	59858898	72
sp|Q9SPU7.1|TERT_ARATH	SUPER_6_HAP2	48.148	54	28	0	1033	1086	36058697	36058536	9.85e-73	57.0	1123	59858898	72
sp|Q9SPU7.1|TERT_ARATH	SUPER_6_HAP2	30.597	402	224	9	413	765	36061028	36059841	1.71e-41	171	1123	59858898	72
sp|Q9SPU7.1|TERT_ARATH	SUPER_6_HAP2	33.333	102	64	2	4	101	36064122	36063817	1.81e-07	54.3	1123	59858898	72
sp|Q9SPU7.1|TERT_ARATH	SUPER_6_HAP2	40.000	35	20	1	100	133	36063728	36063624	1.81e-07	25.0	1123	59858898	72
XP_016496114.1	SUPER_6_HAP2	49.169	301	128	3	862	1138	36059688	36058789	2.02e-84	254	1228	59858898	66
XP_016496114.1	SUPER_6_HAP2	48.352	91	46	1	1138	1228	36058697	36058428	2.02e-84	83.2	1228	59858898	66
XP_016496114.1	SUPER_6_HAP2	42.424	363	181	6	508	845	36060950	36059871	1.12e-76	284	1228	59858898	66
XP_016496114.1	SUPER_6_HAP2	41.905	105	55	3	1	100	36064128	36063817	1.90e-10	70.1	1228	59858898	66
XP_070031847.1	SUPER_6_HAP2	50.166	301	125	3	814	1090	36059688	36058789	2.83e-85	261	1180	59858898	69
XP_070031847.1	SUPER_6_HAP2	48.352	91	46	1	1090	1180	36058697	36058428	2.83e-85	79.7	1180	59858898	69
XP_070031847.1	SUPER_6_HAP2	41.758	364	184	6	459	797	36060953	36059871	7.29e-76	281	1180	59858898	69
XP_070031847.1	SUPER_6_HAP2	41.026	117	63	3	1	112	36064128	36063781	2.73e-13	79.3	1180	59858898	69
XP_033514372.1	SUPER_6_HAP2	50.166	301	125	3	650	926	36059688	36058789	1.57e-85	261	1016	59858898	69
XP_033514372.1	SUPER_6_HAP2	48.352	91	46	1	926	1016	36058697	36058428	1.57e-85	80.5	1016	59858898	69
XP_033514372.1	SUPER_6_HAP2	41.758	364	184	6	295	633	36060953	36059871	3.63e-77	282	1016	59858898	69
