# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_6              -          all_tr_seqs          -               13     332 28604302 28604623 28604290 28604628 41899265    +     3.7e-39  142.7   0.0  -
SUPER_5              -          all_tr_seqs          -               12     332 32859928 32860250 32859917 32860251 45021803    +       1e-38  141.3   0.3  -
SUPER_6              -          all_tr_seqs          -               23     332   684145   684454   684125   684464 41899265    +     9.6e-35  128.2   0.8  -
SUPER_15             -          all_tr_seqs          -               82     333 35780107 35780399 35780087 35780418 37364282    +     6.1e-28  105.8   0.2  -
SUPER_16             -          all_tr_seqs          -              111     280   150182   150001   150202   149978 35893091    -     2.8e-11   51.0   4.1  -
SUPER_10             -          all_tr_seqs          -              100     203 15104741 15104632 15104771 15104625 39805242    -     4.6e-10   47.0   2.8  -
SUPER_10             -          all_tr_seqs          -              100     203 15125095 15124986 15125125 15124979 39805242    -     4.6e-10   47.0   2.8  -
SUPER_18             -          all_tr_seqs          -              109     259  1083938  1084095  1083918  1084098 35794672    +       4e-07   37.4   4.7  -
SUPER_12             -          all_tr_seqs          -               21     156 35237017 35237158 35236998 35237178 36986662    +     0.00018   28.6   0.5  -
SUPER_20             -          all_tr_seqs          -               95     158 25199255 25199187 25199275 25199167 31969087    -     0.00074   26.6   2.9  -
SUPER_6              -          all_tr_seqs          -               20      75 11115197 11115142 11115216 11115121 41899265    -       0.029   21.4   3.7  -
SUPER_4              -          all_tr_seqs          -               18     135 50680397 50680283 50680417 50680281 51413741    -        0.07   20.1   2.7  -
SUPER_10             -          all_tr_seqs          -               20     151  3729618  3729490  3729638  3729470 39805242    -        0.11   19.5   2.3  -
SUPER_12             -          all_tr_seqs          -               19      73 35155060 35155006 35155079 35154983 36986662    -        0.16   18.9   1.9  -
SUPER_6              -          all_tr_seqs          -               19      73 18481012 18481066 18480993 18481089 41899265    +         0.2   18.6   2.0  -
SUPER_2              -          all_tr_seqs          -               20      74 17561859 17561913 17561839 17561935 61660417    +        0.25   18.3   2.5  -
SUPER_4              -          all_tr_seqs          -               40     144 29672961 29672862 29672968 29672842 51413741    -        0.26   18.2   5.8  -
SUPER_14             -          all_tr_seqs          -               21     102 11066622 11066543 11066642 11066523 34854047    -        0.26   18.2   2.0  -
SUPER_1              -          all_tr_seqs          -               20     114 31673254 31673351 31673238 31673373 61606716    +        0.31   18.0   2.0  -
SUPER_10             -          all_tr_seqs          -               21      79 29943725 29943783 29943705 29943828 39805242    +        0.32   17.9   1.7  -
SUPER_15             -          all_tr_seqs          -               19      73 29451605 29451659 29451585 29451684 37364282    +        0.32   17.9   1.4  -
SUPER_7              -          all_tr_seqs          -               20      76  4427759  4427703  4427779  4427679 35649092    -        0.32   17.9   2.5  -
SUPER_18             -          all_tr_seqs          -              115     178 23987344 23987416 23987324 23987418 35794672    +        0.32   17.9   1.9  -
SUPER_19             -          all_tr_seqs          -              110     210  4682434  4682324  4682463  4682318 34872033    -        0.33   17.9   4.9  -
SUPER_9              -          all_tr_seqs          -               20      81  7424076  7424137  7424058  7424183 40505973    +        0.33   17.9   2.8  -
