# target name         accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
# ------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_8B_HAP1         -          all_tr_seqs          -               19     330  4077966  4077642  4077984  4077630 10361899    -     3.4e-35  129.4   3.5  -
SUPER_8A_HAP1         -          all_tr_seqs          -               20     333  4032739  4032413  4032757  4032401  9298228    -     4.3e-35  129.0   2.6  -
SUPER_8C_HAP1         -          all_tr_seqs          -               19     334  6566033  6565705  6566051  6565691 15878640    -     5.4e-34  125.4   3.4  -
SUPER_1A_HAP1         -          all_tr_seqs          -               18      77 15433962 15434021 15433943 15434040 17434640    +       0.039   20.6   8.0  -
SUPER_5A_HAP1         -          all_tr_seqs          -               18      77 10741107 10741166 10741087 10741185 12887858    +       0.067   19.8   3.9  -
SUPER_5A_HAP1         -          all_tr_seqs          -               18      77 10740654 10740713 10740635 10740732 12887858    +       0.069   19.8   3.9  -
SUPER_12C_HAP1        -          all_tr_seqs          -               19      87 10352267 10352337 10352248 10352345 11907411    +       0.078   19.6  10.2  -
SUPER_8C_HAP1         -          all_tr_seqs          -               18      76  8462894  8462952  8462874  8462971 15878640    +        0.17   18.5   7.3  -
SUPER_14C_HAP1        -          all_tr_seqs          -               18      76  3745033  3745091  3745013  3745111 10895222    +         0.2   18.2   7.7  -
SUPER_7A_HAP1         -          all_tr_seqs          -               18      77 10530503 10530444 10530522 10530428 11905319    -        0.22   18.1   3.1  -
SUPER_14A_HAP1        -          all_tr_seqs          -               18      76  8082801  8082743  8082819  8082723  9920834    -        0.23   18.1   4.0  -
SUPER_8A_HAP1         -          all_tr_seqs          -               20      70  7158403  7158453  7158383  7158473  9298228    +        0.24   18.0   4.9  -
SUPER_9A_HAP1         -          all_tr_seqs          -               18      77  5032157  5032098  5032175  5032083 11422214    -        0.25   17.9   3.3  -
SUPER_3C_HAP1         -          all_tr_seqs          -               14     132  2758620  2758490  2758633  2758488 17585308    -        0.27   17.8   3.3  -
SUPER_9B_HAP1         -          all_tr_seqs          -               94     142  4164776  4164724  4164798  4164696 12840907    -        0.29   17.8   1.2  -
SUPER_9C_HAP1         -          all_tr_seqs          -               15     100  5264809  5264722  5264823  5264702 11355933    -        0.29   17.7   2.7  -
SUPER_16A_HAP1        -          all_tr_seqs          -               15      73  2558589  2558647  2558574  2558670  8321944    +        0.32   17.6   2.7  -
SUPER_7C_HAP1         -          all_tr_seqs          -               17     113   228017   227914   228033   227890 13572600    -        0.34   17.5   5.3  -
SUPER_17C_HAP1        -          all_tr_seqs          -               14     100  1926348  1926260  1926362  1926227  8854041    -        0.36   17.4   3.1  -
SUPER_6B_HAP1         -          all_tr_seqs          -               14     108    33168    33067    33182    33046 13081528    -        0.42   17.2   3.3  -
SUPER_8B_HAP1         -          all_tr_seqs          -               17      99  6821154  6821070  6821174  6821044 10361899    -        0.42   17.2   4.7  -
SUPER_17C_HAP1        -          all_tr_seqs          -               14      76  1926707  1926645  1926721  1926600  8854041    -        0.42   17.2   3.3  -
SUPER_17B_HAP1        -          all_tr_seqs          -               95     157  6665444  6665372  6665464  6665355  8607463    -        0.47   17.1   2.0  -
SUPER_4C_HAP1         -          all_tr_seqs          -               14     100  7063793  7063705  7063806  7063675 13987291    -        0.47   17.1   2.9  -
SUPER_5A_HAP1         -          all_tr_seqs          -               12      98  7465326  7465238  7465346  7465217 12887858    -        0.51   16.9   4.5  -
SUPER_8B_HAP1         -          all_tr_seqs          -               14      98  6833929  6833843  6833943  6833821 10361899    -        0.53   16.9   2.8  -
SUPER_8B_HAP1         -          all_tr_seqs          -               14      94  6833573  6833490  6833587  6833460 10361899    -        0.54   16.9   3.0  -
SUPER_3C_HAP1         -          all_tr_seqs          -               14      77 16370533 16370596 16370520 16370641 17585308    +        0.59   16.7   3.4  -
SUPER_13A_HAP1        -          all_tr_seqs          -               17      92  7327836  7327758  7327852  7327751 10439558    -         0.6   16.7   6.6  -
SUPER_4C_HAP1         -          all_tr_seqs          -               14      76  9249572  9249510  9249586  9249454 13987291    -         0.6   16.7   3.2  -
SUPER_1A_HAP1         -          all_tr_seqs          -               18      77   983500   983441   983520   983425 17434640    -        0.62   16.7   3.9  -
SUPER_5C_HAP1         -          all_tr_seqs          -               20      76 10792721 10792665 10792741 10792645 14831232    -        0.63   16.6   6.3  -
SUPER_10C_HAP1        -          all_tr_seqs          -               15      73  2778309  2778248  2778326  2778203 12468755    -        0.65   16.6   2.8  -
SUPER_8C_HAP1         -          all_tr_seqs          -               15      73  2778181  2778120  2778198  2778075 15878640    -        0.65   16.6   2.8  -
SUPER_1A_HAP1         -          all_tr_seqs          -               18      77   983956   983897   983975   983881 17434640    -        0.66   16.6   3.9  -
SUPER_7C_HAP1         -          all_tr_seqs          -               14     135 10579426 10579289 10579440 10579284 13572600    -        0.66   16.6   5.8  -
SUPER_9B_HAP1         -          all_tr_seqs          -               18      76  5736790  5736848  5736771  5736869 12840907    +        0.68   16.5   7.9  -
SUPER_2C_HAP1         -          all_tr_seqs          -               14      68  6544074  6544020  6544088  6544002 19806405    -        0.72   16.4   1.4  -
SUPER_6C_HAP1         -          all_tr_seqs          -               13      72  8825211  8825270  8825198  8825293 12778947    +        0.73   16.4   3.3  -
SUPER_7C_HAP1         -          all_tr_seqs          -               16      91 10615101 10615023 10615117 10614986 13572600    -        0.74   16.4   4.4  -
SUPER_2C_HAP1         -          all_tr_seqs          -               14      98  5517113  5517198  5517100  5517218 19806405    +        0.74   16.4   4.1  -
SUPER_9C_HAP1         -          all_tr_seqs          -               15      73  5200820  5200759  5200835  5200719 11355933    -        0.77   16.3   4.3  -
SUPER_3C_HAP1         -          all_tr_seqs          -               14      91 16370173 16370253 16370153 16370280 17585308    +        0.77   16.3   3.2  -
SUPER_5C_HAP1         -          all_tr_seqs          -               14      98  8817360  8817274  8817376  8817253 14831232    -        0.78   16.3   3.5  -
SUPER_16C_HAP1        -          all_tr_seqs          -               15      75  4024960  4025020  4024946  4025058 10419986    +        0.78   16.3   2.7  -
SUPER_2C_HAP1         -          all_tr_seqs          -               14      69  6547755  6547810  6547742  6547833 19806405    +         0.8   16.3   1.7  -
SUPER_5B_HAP1         -          all_tr_seqs          -               17      99  5537535  5537619  5537515  5537640 13169781    +         0.8   16.3   3.6  -
SUPER_16A_HAP1        -          all_tr_seqs          -               15      90  2558942  2559020  2558928  2559028  8321944    +        0.81   16.3   3.9  -
SUPER_10C_HAP1        -          all_tr_seqs          -               14     100  8535204  8535120  8535218  8535090 12468755    -        0.83   16.2   4.0  -
SUPER_2C_HAP1         -          all_tr_seqs          -               13      91  7092895  7092814  7092908  7092806 19806405    -        0.84   16.2   5.2  -
SUPER_17B_HAP1        -          all_tr_seqs          -               14      72  2336040  2335982  2336054  2335958  8607463    -        0.89   16.1   4.0  -
SUPER_1B_HAP1         -          all_tr_seqs          -               14      76 10608434 10608372 10608448 10608327 18846485    -         0.9   16.1   3.1  -
SUPER_14C_HAP1        -          all_tr_seqs          -               15      73 10189809 10189751 10189828 10189728 10895222    -        0.95   16.1   3.8  -
SUPER_16C_HAP1        -          all_tr_seqs          -               15      72  4024607  4024664  4024592  4024687 10419986    +        0.97   16.0   1.7  -
SUPER_16A_HAP1        -          all_tr_seqs          -               15      68  2557321  2557268  2557337  2557247  8321944    -        0.98   16.0   4.9  -
SUPER_2C_HAP1         -          all_tr_seqs          -               13      68  7700191  7700246  7700179  7700267 19806405    +        0.99   16.0   3.6  -
SUPER_5B_HAP1         -          all_tr_seqs          -               14      74 13128636 13128696 13128622 13128736 13169781    +         1.1   15.9   3.5  -
SUPER_10A_HAP1        -          all_tr_seqs          -               15      94  6424697  6424776  6424683  6424800 10298319    +         1.1   15.8   1.6  -
SUPER_9B_HAP1         -          all_tr_seqs          -               15      71 10900415 10900471 10900401 10900492 12840907    +         1.1   15.8   3.2  -
SUPER_12A_HAP1        -          all_tr_seqs          -               15      71  9215506  9215562  9215489  9215586 10869563    +         1.2   15.8   3.7  -
SUPER_11C_HAP1        -          all_tr_seqs          -               14      94  4957384  4957467  4957371  4957491 11572844    +         1.2   15.8   2.0  -
SUPER_11A_HAP1        -          all_tr_seqs          -               18      77  1497178  1497119  1497195  1497079 11858404    -         1.2   15.7   3.0  -
SUPER_5C_HAP1         -          all_tr_seqs          -               19      84 10788063 10787997 10788083 10787977 14831232    -         1.2   15.7   7.7  -
SUPER_10A_HAP1        -          all_tr_seqs          -               15      76  5626305  5626366  5626288  5626410 10298319    +         1.2   15.7   2.9  -
SUPER_11C_HAP1        -          all_tr_seqs          -               14      93  5868985  5869067  5868971  5869092 11572844    +         1.2   15.7   2.3  -
SUPER_11C_HAP1        -          all_tr_seqs          -               14      94   998232   998315   998218   998339 11572844    +         1.2   15.7   3.2  -
SUPER_11C_HAP1        -          all_tr_seqs          -               14      94   998588   998671   998574   998695 11572844    +         1.2   15.7   3.2  -
SUPER_6C_HAP1         -          all_tr_seqs          -               14      68  6284467  6284413  6284481  6284391 12778947    -         1.3   15.6   2.8  -
SUPER_7C_HAP1         -          all_tr_seqs          -               13      94  8900225  8900309  8900210  8900318 13572600    +         1.3   15.6   4.4  -
SUPER_14C_HAP1        -          all_tr_seqs          -               14      93  2667394  2667476  2667381  2667502 10895222    +         1.3   15.6   3.3  -
HAP1_SCAFFOLD_526     -          all_tr_seqs          -               14      94     6309     6392     6292     6422    28076    +         1.3   15.6   3.4  -
SUPER_14C_HAP1        -          all_tr_seqs          -               14      94  3141371  3141288  3141388  3141258 10895222    -         1.3   15.6   3.4  -
SUPER_1B_HAP1         -          all_tr_seqs          -               15      73 11368403 11368345 11368418 11368304 18846485    -         1.3   15.6   2.3  -
SUPER_6B_HAP1         -          all_tr_seqs          -               14      98  1444236  1444153  1444249  1444133 13081528    -         1.3   15.6   2.5  -
SUPER_6C_HAP1         -          all_tr_seqs          -               14      72  8825571  8825629  8825558  8825652 12778947    +         1.4   15.5   3.3  -
SUPER_1C_HAP1         -          all_tr_seqs          -               18     100 11817286 11817202 11817304 11817173 19442872    -         1.4   15.5   4.7  -
SUPER_4A_HAP1         -          all_tr_seqs          -               17      73  6158844  6158900  6158824  6158942 12656873    +         1.4   15.5   3.0  -
SUPER_12B_HAP1        -          all_tr_seqs          -               13      75  8619377  8619315  8619389  8619293 11134329    -         1.4   15.5   3.5  -
SUPER_3C_HAP1         -          all_tr_seqs          -               15      73  2758977  2758916  2758992  2758878 17585308    -         1.4   15.4   4.3  -
SUPER_3C_HAP1         -          all_tr_seqs          -               15      72  2367248  2367305  2367233  2367325 17585308    +         1.5   15.4   3.7  -
SUPER_6C_HAP1         -          all_tr_seqs          -               17      74  9598439  9598382  9598456  9598340 12778947    -         1.5   15.3   3.0  -
SUPER_2A_HAP1         -          all_tr_seqs          -               15      75  5558629  5558569  5558643  5558522 17151413    -         1.6   15.3   2.8  -
SUPER_14C_HAP1        -          all_tr_seqs          -               13      72  4968998  4968939  4969011  4968916 10895222    -         1.6   15.3   3.4  -
SUPER_17C_HAP1        -          all_tr_seqs          -               14      73   266303   266365   266289   266402  8854041    +         1.6   15.3   3.3  -
SUPER_14A_HAP1        -          all_tr_seqs          -               24      76  3583410  3583462  3583390  3583482  9920834    +         1.6   15.3   6.8  -
SUPER_14C_HAP1        -          all_tr_seqs          -               14      91  2461039  2461119  2461025  2461142 10895222    +         1.6   15.3   3.4  -
SUPER_8B_HAP1         -          all_tr_seqs          -               15      76  7045982  7045921  7045997  7045875 10361899    -         1.6   15.3   2.2  -
SUPER_3A_HAP1         -          all_tr_seqs          -               14      75 11929972 11930033 11929958 11930079 16018327    +         1.6   15.3   1.9  -
SUPER_7C_HAP1         -          all_tr_seqs          -               14      73  5711858  5711799  5711871  5711758 13572600    -         1.6   15.3   2.7  -
SUPER_5C_HAP1         -          all_tr_seqs          -               14      73 13616275 13616213 13616288 13616175 14831232    -         1.6   15.3   2.3  -
SUPER_11A_HAP1        -          all_tr_seqs          -               15      72  8805068  8805125  8805053  8805167 11858404    +         1.7   15.2   1.7  -
SUPER_2B_HAP1         -          all_tr_seqs          -               17      94  8989440  8989520  8989424  8989544 17399152    +         1.7   15.2   2.3  -
SUPER_14A_HAP1        -          all_tr_seqs          -               15      91  4680359  4680280  4680376  4680239  9920834    -         1.7   15.2   3.3  -
SUPER_5A_HAP1         -          all_tr_seqs          -               15     108  7464133  7464034  7464147  7464013 12887858    -         1.7   15.2   6.2  -
SUPER_14B_HAP1        -          all_tr_seqs          -               18      77  9475219  9475160  9475237  9475140 11416059    -         1.8   15.1   5.3  -
SUPER_2C_HAP1         -          all_tr_seqs          -               16      72 14869781 14869837 14869765 14869858 19806405    +         1.8   15.1   3.6  -
SUPER_16A_HAP1        -          all_tr_seqs          -               15      73  4986386  4986446  4986367  4986492  8321944    +         1.8   15.1   2.7  -
