# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
HAP3_SUPER_8         -          all_tr_seqs          -               19     332 25789542 25789204 25789558 25789201 41804008    -     3.5e-43  156.8   2.7  -
HAP4_SUPER_8         -          all_tr_seqs          -               19     332 22880784 22880446 22880799 22880445 37510992    -     8.1e-43  155.6   2.8  -
HAP2_SUPER_8         -          all_tr_seqs          -               19     332 25798480 25798142 25798496 25798141 40455400    -     4.3e-42  153.2   2.5  -
HAP4_SUPER_10        -          all_tr_seqs          -               14     120 28841751 28841872 28841737 28841883 35575480    +       0.056   21.2   1.5  -
HAP2_SUPER_2         -          all_tr_seqs          -               21     123 45736179 45736077 45736199 45736063 54418032    -       0.065   21.0   5.1  -
HAP2_SUPER_2         -          all_tr_seqs          -               14      68 14281646 14281700 14281631 14281720 54418032    +       0.071   20.9   1.3  -
HAP4_SUPER_2         -          all_tr_seqs          -               14      68  8212966  8213020  8212951  8213040 56030600    +       0.071   20.9   1.3  -
HAP3_SUPER_2         -          all_tr_seqs          -               19     109 41371396 41371485 41371378 41371505 54591105    +        0.11   20.2   2.6  -
HAP3_SUPER_8         -          all_tr_seqs          -              250     330 38510429 38510514 38510409 38510535 41804008    +        0.12   20.1   3.2  -
HAP4_SUPER_2         -          all_tr_seqs          -               21      90 41133024 41133100 41133004 41133181 56030600    +        0.13   20.0   1.5  -
HAP3_SUPER_8         -          all_tr_seqs          -               15      68 11102345 11102292 11102360 11102274 41804008    -        0.13   20.0   0.8  -
HAP2_SUPER_6         -          all_tr_seqs          -               18     124 15268367 15268503 15268349 15268511 40796395    +        0.13   20.0   3.1  -
HAP4_SUPER_11        -          all_tr_seqs          -               15      90 13590448 13590371 13590465 13590335 37259141    -        0.13   20.0   2.7  -
HAP4_SUPER_1         -          all_tr_seqs          -               15      76 34986365 34986426 34986350 34986445 55494036    +        0.13   20.0   3.8  -
HAP3_SUPER_9         -          all_tr_seqs          -               18      68  4306845  4306895  4306826  4306915 39566308    +        0.16   19.7   3.6  -
HAP3_SUPER_1         -          all_tr_seqs          -               14      68 15015418 15015472 15015402 15015492 56445241    +        0.17   19.6   1.9  -
HAP3_SUPER_8         -          all_tr_seqs          -               12      68 11102243 11102187 11102257 11102168 41804008    -        0.18   19.5   1.3  -
HAP2_SUPER_2         -          all_tr_seqs          -               21      91 42005827 42005896 42005808 42005917 54418032    +        0.18   19.5   2.6  -
HAP2_SUPER_2         -          all_tr_seqs          -               16      90 49247700 49247627 49247720 49247620 54418032    -        0.18   19.5   3.3  -
HAP2_SUPER_2         -          all_tr_seqs          -               21      94 42024696 42024767 42024677 42024788 54418032    +        0.18   19.5   1.8  -
HAP4_SUPER_9         -          all_tr_seqs          -               18      68  3942080  3942130  3942061  3942150 38276331    +        0.19   19.5   4.6  -
HAP4_SUPER_1         -          all_tr_seqs          -               14      68 13996619 13996673 13996604 13996693 55494036    +        0.19   19.5   2.1  -
HAP2_SUPER_11        -          all_tr_seqs          -               15      88 13588546 13588471 13588564 13588449 38365736    -         0.2   19.4   2.5  -
HAP3_SUPER_11        -          all_tr_seqs          -               15      88 12844613 12844538 12844631 12844516 35973140    -         0.2   19.4   2.5  -
HAP4_SUPER_2         -          all_tr_seqs          -               16      72 37215809 37215753 37215825 37215733 56030600    -         0.2   19.4   3.4  -
HAP4_SUPER_2         -          all_tr_seqs          -               16      72 37224269 37224213 37224285 37224193 56030600    -         0.2   19.4   3.4  -
HAP3_SUPER_2         -          all_tr_seqs          -               11      68 50601795 50601852 50601783 50601874 54591105    +        0.21   19.3   2.1  -
HAP2_SUPER_11        -          all_tr_seqs          -               15      68 32823546 32823493 32823562 32823473 38365736    -        0.21   19.3   1.6  -
HAP2_SUPER_5         -          all_tr_seqs          -               15      68 39997031 39996978 39997047 39996960 44404940    -        0.21   19.3   1.5  -
HAP2_SUPER_1         -          all_tr_seqs          -               15      68 14655348 14655401 14655332 14655421 56572923    +        0.21   19.3   2.1  -
HAP3_SUPER_1         -          all_tr_seqs          -               15      68 50970508 50970561 50970494 50970580 56445241    +        0.23   19.2   2.7  -
HAP3_SUPER_9         -          all_tr_seqs          -               13      68  3768370  3768425  3768356  3768445 39566308    +        0.23   19.2   1.6  -
HAP4_SUPER_9         -          all_tr_seqs          -               13      68  3324458  3324513  3324444  3324533 38276331    +        0.23   19.2   1.6  -
HAP2_SUPER_2         -          all_tr_seqs          -               15      68 14281887 14281940 14281870 14281960 54418032    +        0.23   19.2   1.9  -
HAP4_SUPER_2         -          all_tr_seqs          -               15      68  8213207  8213260  8213190  8213280 56030600    +        0.23   19.2   1.9  -
HAP4_SUPER_1         -          all_tr_seqs          -               16      68 50317015 50317067 50317000 50317086 55494036    +        0.24   19.1   3.2  -
HAP3_SUPER_2         -          all_tr_seqs          -               19     142 41389718 41389848 41389699 41389868 54591105    +        0.24   19.1   1.4  -
HAP4_SUPER_2         -          all_tr_seqs          -               19     142 41130279 41130409 41130260 41130429 56030600    +        0.24   19.1   1.4  -
HAP2_SUPER_5         -          all_tr_seqs          -               16      68 39996791 39996739 39996807 39996721 44404940    -        0.26   19.0   1.5  -
HAP3_SUPER_11        -          all_tr_seqs          -               17      68  2844497  2844446  2844515  2844422 35973140    -        0.26   19.0   1.3  -
HAP3_SUPER_1         -          all_tr_seqs          -               13      68 19093047 19093102 19093033 19093125 56445241    +        0.27   18.9   1.8  -
HAP2_SUPER_2         -          all_tr_seqs          -               14      68  6824233  6824179  6824248  6824160 54418032    -        0.29   18.9   1.8  -
HAP3_SUPER_2         -          all_tr_seqs          -               14      68  6663430  6663376  6663445  6663357 54591105    -        0.29   18.9   1.8  -
HAP2_SUPER_11        -          all_tr_seqs          -               12      68   969858   969914   969844   969938 38365736    +        0.31   18.8   2.1  -
HAP4_SUPER_11        -          all_tr_seqs          -               12      68   753412   753468   753398   753492 37259141    +        0.31   18.8   2.1  -
HAP2_SUPER_2         -          all_tr_seqs          -               18      68 31410075 31410025 31410095 31410004 54418032    -        0.32   18.7   1.6  -
HAP4_SUPER_2         -          all_tr_seqs          -               18      68 30838051 30838001 30838071 30837980 56030600    -        0.32   18.7   1.6  -
HAP4_SUPER_9         -          all_tr_seqs          -               13      74  6947293  6947232  6947310  6947208 38276331    -        0.32   18.7   3.2  -
HAP2_SUPER_2         -          all_tr_seqs          -               13      68 49664243 49664298 49664228 49664323 54418032    +        0.32   18.7   2.2  -
HAP3_SUPER_5         -          all_tr_seqs          -               14      68 13895853 13895907 13895835 13895929 43982629    +        0.33   18.7   3.2  -
