# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_1              -          TR                   -                2     317 13662336 13662655 13662335 13662658 43814795    +     3.6e-39  141.5   4.3  -
SUPER_3              -          TR                   -                1      82 30144922 30144833 30144922 30144809 31479953    -       0.037   20.1   1.1  -
SUPER_5              -          TR                   -                1      79 11538526 11538440 11538526 11538421 30092835    -       0.045   19.8   1.3  -
SUPER_5              -          TR                   -                1      79 11538258 11538171 11538258 11538149 30092835    -       0.049   19.7   3.2  -
SUPER_10             -          TR                   -                1      94 22732944 22733046 22732944 22733063 28864763    +       0.064   19.3   2.3  -
SUPER_2              -          TR                   -                1      77 36819443 36819526 36819443 36819547 38371523    +       0.073   19.1   2.0  -
SUPER_2              -          TR                   -                1      80  7934002  7934089  7934002  7934109 38371523    +       0.075   19.0   1.2  -
SUPER_6              -          TR                   -                1      79  2122572  2122657  2122572  2122679 29131475    +       0.077   19.0   1.4  -
SUPER_6              -          TR                   -                1      79 18140874 18140960 18140874 18140980 29131475    +       0.094   18.7   1.7  -
SUPER_12             -          TR                   -                1      79  9749171  9749256  9749171  9749276 23995945    +       0.095   18.7   1.6  -
SUPER_7              -          TR                   -                1      80  3729455  3729368  3729455  3729344 33075751    -       0.096   18.7   1.1  -
SUPER_14             -          TR                   -                1      89  4672515  4672611  4672515  4672630 17583922    +         0.1   18.6   2.0  -
SUPER_12             -          TR                   -                1      84  9749688  9749788  9749688  9749808 23995945    +         0.1   18.6   0.9  -
SUPER_12             -          TR                   -                1      79  9749379  9749464  9749379  9749484 23995945    +        0.12   18.4   2.1  -
SUPER_2              -          TR                   -                1     128  3233792  3233934  3233792  3233954 38371523    +        0.12   18.4   1.8  -
SUPER_5              -          TR                   -                1      80 21725606 21725694 21725606 21725714 30092835    +        0.12   18.4   1.1  -
SUPER_13             -          TR                   -                1      79 12765658 12765572 12765658 12765550 22801438    -        0.15   18.1   0.5  -
SUPER_11             -          TR                   -                1      80 10039379 10039466 10039379 10039486 24764323    +        0.16   17.9   0.9  -
SUPER_3              -          TR                   -                1      79 19979712 19979797 19979712 19979819 31479953    +        0.17   17.9   0.9  -
SUPER_11             -          TR                   -                1      80 10039688 10039775 10039688 10039797 24764323    +        0.17   17.9   1.0  -
SUPER_5              -          TR                   -                1     100 10924694 10924587 10924694 10924568 30092835    -        0.17   17.9   2.1  -
SUPER_1              -          TR                   -                1      84 16742156 16742247 16742156 16742263 43814795    +        0.17   17.9   2.1  -
SUPER_1              -          TR                   -                1      80 20587970 20587883 20587970 20587863 43814795    -        0.19   17.8   1.8  -
SUPER_13             -          TR                   -                1      79 21140885 21140970 21140885 21140990 22801438    +        0.19   17.7   1.5  -
SUPER_8              -          TR                   -                1      80  6445669  6445756  6445669  6445776 24994560    +        0.19   17.7   0.9  -
SUPER_10             -          TR                   -                1      79 22133206 22133121 22133206 22133099 28864763    -         0.2   17.6   2.7  -
SUPER_12             -          TR                   -                1      80  8384556  8384469  8384556  8384449 23995945    -        0.21   17.6   2.2  -
SUPER_2              -          TR                   -                1      79 11194885 11194800 11194885 11194778 38371523    -        0.21   17.6   1.3  -
SUPER_4              -          TR                   -                1      79 25286626 25286539 25286626 25286511 34034900    -        0.21   17.6   1.7  -
SUPER_4              -          TR                   -                1      80 25286316 25286228 25286316 25286208 34034900    -        0.21   17.5   0.7  -
SUPER_14             -          TR                   -                1      79  7689490  7689575  7689490  7689597 17583922    +        0.23   17.4   1.5  -
SUPER_6              -          TR                   -                1      80 17663876 17663963 17663876 17663983 29131475    +        0.24   17.4   0.9  -
SUPER_12             -          TR                   -                1      80 15754824 15754920 15754824 15754940 23995945    +        0.24   17.4   0.8  -
SUPER_12             -          TR                   -                1     130 23201145 23200995 23201145 23200975 23995945    -        0.24   17.4   1.5  -
SUPER_13             -          TR                   -                1      79  8374183  8374098  8374183  8374076 22801438    -        0.25   17.3   1.6  -
SUPER_1              -          TR                   -                1      84 20962652 20962744 20962652 20962766 43814795    +        0.25   17.3   1.2  -
SUPER_13             -          TR                   -                1      79  7311952  7312037  7311952  7312059 22801438    +        0.26   17.3   1.8  -
SUPER_1              -          TR                   -                1      79 26267782 26267697 26267782 26267677 43814795    -        0.26   17.3   1.1  -
SUPER_2              -          TR                   -                1      80  4886207  4886119  4886207  4886093 38371523    -        0.27   17.2   1.6  -
SUPER_1              -          TR                   -                1      76 18229241 18229324 18229241 18229344 43814795    +        0.27   17.2   1.3  -
SUPER_8              -          TR                   -                1      79 18717430 18717515 18717430 18717537 24994560    +        0.27   17.2   1.4  -
SUPER_1              -          TR                   -                1      81 26267473 26267385 26267473 26267360 43814795    -        0.27   17.2   0.5  -
SUPER_1              -          TR                   -                1      80 26266986 26266899 26266986 26266879 43814795    -        0.28   17.2   0.5  -
SUPER_4              -          TR                   -                1      82  8557329  8557239  8557329  8557179 34034900    -        0.28   17.2   0.9  -
SUPER_4              -          TR                   -                1      79 16729160 16729245 16729160 16729267 34034900    +        0.28   17.2   1.5  -
SUPER_10             -          TR                   -                1      80 16112236 16112323 16112236 16112343 28864763    +        0.28   17.2   1.0  -
SUPER_14             -          TR                   -                1      80  6749131  6749044  6749131  6749024 17583922    -        0.28   17.2   0.9  -
SUPER_4              -          TR                   -                1      80  9907593  9907680  9907593  9907700 34034900    +        0.28   17.2   0.9  -
SUPER_1              -          TR                   -                1      79 12965974 12965889 12965974 12965861 43814795    -        0.29   17.1   2.2  -
SUPER_5              -          TR                   -                1      80 21726128 21726216 21726128 21726236 30092835    +        0.29   17.1   0.9  -
SUPER_13             -          TR                   -                1      80 14447366 14447279 14447366 14447247 22801438    -        0.29   17.1   0.9  -
SUPER_7              -          TR                   -                1      80 14530331 14530242 14530331 14530221 33075751    -        0.29   17.1   1.5  -
SUPER_4              -          TR                   -                1      79 17166174 17166089 17166174 17166069 34034900    -         0.3   17.1   1.1  -
SUPER_1              -          TR                   -                1      83 20962032 20962123 20962032 20962144 43814795    +         0.3   17.1   1.3  -
SUPER_14             -          TR                   -                1      80  7810815  7810902  7810815  7810922 17583922    +         0.3   17.1   1.2  -
SUPER_1              -          TR                   -                1      80 26267295 26267208 26267295 26267188 43814795    -         0.3   17.1   0.6  -
SUPER_10             -          TR                   -                2      65 20478688 20478751 20478687 20478781 28864763    +         0.3   17.1   1.9  -
SUPER_1              -          TR                   -                1      80 28499598 28499685 28499598 28499705 43814795    +         0.3   17.1   0.8  -
SUPER_1              -          TR                   -                1      80 20610698 20610611 20610698 20610591 43814795    -         0.3   17.1   0.8  -
SUPER_1              -          TR                   -                1      80 28500166 28500079 28500166 28500059 43814795    -         0.3   17.1   0.8  -
SUPER_12             -          TR                   -                1      80 18302761 18302674 18302761 18302654 23995945    -         0.3   17.1   0.8  -
SUPER_13             -          TR                   -                1      80  6365338  6365425  6365338  6365445 22801438    +         0.3   17.1   0.8  -
SUPER_13             -          TR                   -                1      80  6365647  6365734  6365647  6365754 22801438    +         0.3   17.1   0.8  -
SUPER_14             -          TR                   -                1      80  6748256  6748343  6748256  6748363 17583922    +         0.3   17.1   0.8  -
SUPER_14             -          TR                   -                1      80  6831828  6831741  6831828  6831721 17583922    -         0.3   17.1   0.8  -
SUPER_3              -          TR                   -                1      80 29638710 29638797 29638710 29638817 31479953    +         0.3   17.1   0.8  -
SUPER_4              -          TR                   -                1      80 16729469 16729556 16729469 16729576 34034900    +         0.3   17.1   0.8  -
SUPER_4              -          TR                   -                1      80 19564756 19564843 19564756 19564863 34034900    +         0.3   17.1   0.8  -
SUPER_5              -          TR                   -                1      80  9457578  9457665  9457578  9457685 30092835    +         0.3   17.1   0.8  -
SUPER_6              -          TR                   -                1      80 17663567 17663654 17663567 17663674 29131475    +         0.3   17.1   0.8  -
SUPER_8              -          TR                   -                1      80  6445360  6445447  6445360  6445467 24994560    +         0.3   17.1   0.8  -
SUPER_5              -          TR                   -                1      80  4393179  4393266  4393179  4393287 30092835    +        0.31   17.0   2.0  -
SUPER_5              -          TR                   -                1      80 21733981 21733893 21733981 21733873 30092835    -        0.31   17.0   1.0  -
SUPER_7              -          TR                   -                1      80    67786    67873    67786    67893 33075751    +        0.31   17.0   2.5  -
SUPER_5              -          TR                   -                1      79 13682222 13682137 13682222 13682112 30092835    -        0.31   17.0   1.5  -
SUPER_4              -          TR                   -                1      79 16728851 16728936 16728851 16728956 34034900    +        0.31   17.0   1.7  -
SUPER_7              -          TR                   -                1      79  3729764  3729679  3729764  3729657 33075751    -        0.32   17.0   0.4  -
SUPER_14             -          TR                   -                1      80  7767669  7767756  7767669  7767776 17583922    +        0.32   17.0   0.9  -
SUPER_1              -          TR                   -                1      79 19588844 19588760 19588844 19588740 43814795    -        0.33   17.0   1.0  -
SUPER_7              -          TR                   -                1      80 32689114 32689201 32689114 32689221 33075751    +        0.34   16.9   0.9  -
SUPER_3              -          TR                   -                1      79  9133349  9133434  9133349  9133454 31479953    +        0.34   16.9   3.7  -
SUPER_13             -          TR                   -                1     119 15297661 15297508 15297661 15297488 22801438    -        0.35   16.9   1.5  -
SUPER_1              -          TR                   -                1      79 11972767 11972682 11972767 11972662 43814795    -        0.35   16.9   2.1  -
SUPER_13             -          TR                   -                1      79 13915171 13915256 13915171 13915276 22801438    +        0.35   16.9   1.5  -
SUPER_9              -          TR                   -                1      79 10090247 10090162 10090247 10090140 28620488    -        0.36   16.8   1.9  -
SUPER_2              -          TR                   -                1      79 19031801 19031887 19031801 19031909 38371523    +        0.37   16.8   0.6  -
SUPER_2              -          TR                   -                1      79 19032075 19031989 19032075 19031967 38371523    -        0.37   16.8   0.6  -
SUPER_5              -          TR                   -                1      82  4393488  4393577  4393488  4393601 30092835    +        0.37   16.8   1.0  -
SUPER_9              -          TR                   -                1      80  7403069  7403156  7403069  7403176 28620488    +        0.38   16.7   2.1  -
SUPER_3              -          TR                   -                1      79 16746788 16746703 16746788 16746683 31479953    -        0.38   16.7   1.6  -
SUPER_4              -          TR                   -                1      73 12113361 12113441 12113361 12113462 34034900    +        0.38   16.7   2.1  -
SUPER_1              -          TR                   -                1      80 20611008 20610921 20611008 20610901 43814795    -        0.39   16.7   1.3  -
SUPER_14             -          TR                   -                1      80  6831519  6831432  6831519  6831406 17583922    -        0.39   16.7   1.0  -
SUPER_1              -          TR                   -                1      80 33670436 33670524 33670436 33670550 43814795    +        0.39   16.7   0.9  -
SUPER_13             -          TR                   -                1      80  9723770  9723857  9723770  9723877 22801438    +        0.39   16.7   0.5  -
SUPER_2              -          TR                   -                1      79 17992501 17992586 17992501 17992608 38371523    +        0.39   16.7   0.7  -
SUPER_14             -          TR                   -                1      80  7766837  7766924  7766837  7766944 17583922    +         0.4   16.6   0.9  -
SUPER_4              -          TR                   -                1      93  8556556  8556643  8556556  8556665 34034900    +        0.41   16.6   2.0  -
SUPER_13             -          TR                   -                1     115 13429000 13429130 13429000 13429145 22801438    +        0.41   16.6   2.3  -
SUPER_1              -          TR                   -                1      79 25418137 25418052 25418137 25418024 43814795    -        0.41   16.6   2.3  -
SUPER_14             -          TR                   -                1      79  7811586  7811501  7811586  7811481 17583922    -        0.41   16.6   1.7  -
SUPER_11             -          TR                   -                1      80 13613206 13613118 13613206 13613092 24764323    -        0.42   16.6   1.2  -
SUPER_9              -          TR                   -                1      80  7403946  7403859  7403946  7403837 28620488    -        0.43   16.6   1.8  -
SUPER_5              -          TR                   -                1      80 10311706 10311799 10311706 10311819 30092835    +        0.43   16.6   1.6  -
SUPER_2              -          TR                   -                1      79 23961071 23961157 23961071 23961179 38371523    +        0.43   16.6   0.8  -
SUPER_5              -          TR                   -                1      79 15526956 15526870 15526956 15526848 30092835    -        0.43   16.6   0.8  -
SUPER_6              -          TR                   -                1      79  5632767  5632681  5632767  5632659 29131475    -        0.43   16.6   0.8  -
SUPER_6              -          TR                   -                1      79  5633077  5632991  5633077  5632969 29131475    -        0.43   16.6   0.8  -
