# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_4_HAP1         -          all_tr_seqs          -               16     340 21101624 21101294 21101639 21101288 40029852    -     3.1e-47  168.0   1.7  -
SUPER_2_HAP1         -          all_tr_seqs          -               15     102 45784125 45784038 45784142 45784018 63925928    -       0.018   20.8   1.6  -
SUPER_5_HAP1         -          all_tr_seqs          -               41     146 14515586 14515486 14515593 14515477 37066245    -       0.018   20.7   1.0  -
SUPER_2_HAP1         -          all_tr_seqs          -               15     102 44361532 44361444 44361549 44361424 63925928    -       0.029   20.1   1.5  -
SUPER_2_HAP1         -          all_tr_seqs          -               15     101 46127405 46127491 46127388 46127495 63925928    +       0.068   18.9   2.1  -
SUPER_2_HAP1         -          all_tr_seqs          -               20      73 39457673 39457725 39457653 39457747 63925928    +        0.14   17.9   3.6  -
SUPER_2_HAP1         -          all_tr_seqs          -               97     164 54860218 54860148 54860246 54860128 63925928    -        0.17   17.6   0.0  -
SUPER_6_HAP1         -          all_tr_seqs          -               18      77 17139047 17138988 17139065 17138969 31249541    -         0.2   17.4   3.4  -
SUPER_1_HAP1         -          all_tr_seqs          -               17     109 64554458 64554375 64554475 64554355 76404967    -        0.21   17.3   1.8  -
SUPER_2_HAP1         -          all_tr_seqs          -               96     146 63925900 63925851 63925923 63925842 63925928    -        0.26   16.9   2.5  -
SUPER_1_HAP1         -          all_tr_seqs          -               13     173 76135930 76136062 76135917 76136067 76404967    +        0.33   16.6   2.1  -
SUPER_3_HAP1         -          all_tr_seqs          -               97     209 28631457 28631346 28631477 28631341 60651738    -        0.33   16.6   3.8  -
SUPER_5_HAP1         -          all_tr_seqs          -               92     144 30155884 30155833 30155908 30155813 37066245    -        0.48   16.1   0.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               17      89 52498370 52498301 52498390 52498256 63925928    -        0.52   15.9   4.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               83     216 31126727 31126882 31126708 31126883 63925928    +        0.64   15.7   1.5  -
SUPER_5_HAP1         -          all_tr_seqs          -               88     150 30155823 30155881 30155807 30155904 37066245    +        0.66   15.6   0.1  -
SUPER_2_HAP1         -          all_tr_seqs          -               19      76 62274537 62274593 62274517 62274614 63925928    +         0.7   15.5   1.3  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      98 34602615 34602693 34602596 34602694 60651738    +        0.72   15.5   4.2  -
SUPER_1_HAP1         -          all_tr_seqs          -               58     126 38974199 38974267 38974183 38974277 76404967    +        0.89   15.2   7.5  -
SUPER_6_HAP1         -          all_tr_seqs          -               17      68 11777566 11777515 11777584 11777493 31249541    -         1.1   14.9   6.0  -
SUPER_1_HAP1         -          all_tr_seqs          -               12     156 76135692 76135818 76135680 76135836 76404967    +         1.1   14.9   2.2  -
SUPER_6_HAP1         -          all_tr_seqs          -              191     228 17879524 17879486 17879546 17879466 31249541    -         1.2   14.8   0.9  -
SUPER_2_HAP1         -          all_tr_seqs          -               41     144 60227380 60227485 60227366 60227505 63925928    +         1.3   14.7   0.9  -
SUPER_1_HAP1         -          all_tr_seqs          -              162     202 26034990 26034949 26035015 26034941 76404967    -         1.3   14.6   2.7  -
SUPER_1_HAP1         -          all_tr_seqs          -               82     144    89644    89700    89613    89720 76404967    +         1.4   14.5   0.4  -
SUPER_4_HAP1         -          all_tr_seqs          -               91     161  1261855  1261781  1261875  1261761 40029852    -         1.4   14.5   0.6  -
SUPER_2_HAP1         -          all_tr_seqs          -               15      69 14710724 14710777 14710706 14710804 63925928    +         1.5   14.4   4.1  -
SUPER_4_HAP1         -          all_tr_seqs          -               16      73 10804554 10804610 10804536 10804644 40029852    +         1.7   14.2   2.4  -
SUPER_2_HAP1         -          all_tr_seqs          -               15      68 36303227 36303175 36303242 36303149 63925928    -         1.8   14.2   3.9  -
SUPER_1_HAP1         -          all_tr_seqs          -               86     146    89712    89649    89726    89622 76404967    -           2   14.1   0.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               96     149  1937437  1937383  1937456  1937359 63925928    -         2.2   13.9   0.1  -
SUPER_6_HAP1         -          all_tr_seqs          -               18      69 28270916 28270865 28270934 28270846 31249541    -         2.3   13.8   5.9  -
SUPER_2_HAP1         -          all_tr_seqs          -               21     100 43300780 43300859 43300760 43300872 63925928    +         2.3   13.8   1.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               14      65  6217990  6218041  6217976  6218061 63925928    +         2.4   13.8   1.8  -
SUPER_1_HAP1         -          all_tr_seqs          -               20      70  1387639  1387590  1387659  1387570 76404967    -         2.5   13.7   3.5  -
SUPER_4_HAP1         -          all_tr_seqs          -               95     146 23330631 23330573 23330650 23330550 40029852    -         2.6   13.7   0.6  -
SUPER_5_HAP1         -          all_tr_seqs          -               95     144 30789031 30789082 30789014 30789102 37066245    +         2.6   13.7   0.2  -
SUPER_2_HAP1         -          all_tr_seqs          -               92     144 54860161 54860212 54860138 54860222 63925928    +         2.6   13.6   0.8  -
SUPER_4_HAP1         -          all_tr_seqs          -               93     150  7700840  7700783  7700857  7700760 40029852    -         2.7   13.6   0.4  -
SUPER_2_HAP1         -          all_tr_seqs          -               19      72 37136150 37136202 37136130 37136226 63925928    +         2.7   13.6   0.8  -
SUPER_6_HAP1         -          all_tr_seqs          -               17      67 21916251 21916201 21916267 21916184 31249541    -         2.7   13.6   2.3  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      76 34498636 34498580 34498657 34498558 60651738    -         2.7   13.6   4.0  -
SUPER_4_HAP1         -          all_tr_seqs          -               96     144 27528845 27528894 27528833 27528943 40029852    +         2.8   13.6   0.0  -
SUPER_5_HAP1         -          all_tr_seqs          -               21     100 31482349 31482270 31482369 31482257 37066245    -           3   13.5   1.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               92     144 60227488 60227450 60227506 60227401 63925928    -           3   13.5   0.0  -
SUPER_4_HAP1         -          all_tr_seqs          -              127     181  6025859  6025798  6025877  6025797 40029852    -           3   13.4   2.7  -
SUPER_7_HAP1         -          all_tr_seqs          -               16      68 24051767 24051818 24051751 24051842 31115469    +         3.2   13.3   2.2  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      68 34570154 34570203 34570137 34570223 60651738    +         3.3   13.3   3.3  -
SUPER_4_HAP1         -          all_tr_seqs          -               61     144 12760135 12760210 12760118 12760231 40029852    +         3.3   13.3   1.8  -
SUPER_5_HAP1         -          all_tr_seqs          -              184     220 28169529 28169493 28169531 28169473 37066245    -         3.3   13.3   1.0  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      68 50060583 50060632 50060565 50060652 60651738    +         3.4   13.3   2.7  -
SUPER_2_HAP1         -          all_tr_seqs          -               19      68 16024251 16024300 16024232 16024320 63925928    +         3.4   13.3   3.1  -
SUPER_6_HAP1         -          all_tr_seqs          -               19      66 11517122 11517075 11517141 11517054 31249541    -         3.5   13.2   3.8  -
SUPER_2_HAP1         -          all_tr_seqs          -               16      68 50898291 50898342 50898274 50898362 63925928    +         3.5   13.2   2.2  -
SUPER_2_HAP1         -          all_tr_seqs          -               85     143 38836116 38836170 38836102 38836197 63925928    +         3.6   13.2   0.2  -
SUPER_3_HAP1         -          all_tr_seqs          -              182     220  3596706  3596744  3596704  3596764 60651738    +         3.8   13.1   0.5  -
SUPER_7_HAP1         -          all_tr_seqs          -               85     143  5387178  5387232  5387166  5387275 31115469    +         3.8   13.1   0.0  -
SUPER_3_HAP1         -          all_tr_seqs          -               17      68 49348779 49348728 49348795 49348708 60651738    -         3.9   13.1   4.7  -
SUPER_2_HAP1         -          all_tr_seqs          -               13      68 20603489 20603434 20603505 20603414 63925928    -         4.1   13.0   5.1  -
SUPER_1_HAP1         -          all_tr_seqs          -               85     142 27351526 27351587 27351513 27351625 76404967    +         4.2   13.0   0.3  -
SUPER_2_HAP1         -          all_tr_seqs          -               92     144 45151393 45151326 45151424 45151306 63925928    -         4.2   13.0   2.6  -
SUPER_7_HAP1         -          all_tr_seqs          -               94     144  5387234  5387191  5387275  5387171 31115469    -         4.2   13.0   1.8  -
SUPER_3_HAP1         -          all_tr_seqs          -              182     220  3589524  3589562  3589522  3589580 60651738    +         4.3   12.9   0.7  -
SUPER_2_HAP1         -          all_tr_seqs          -               20      68 32448929 32448977 32448910 32448997 63925928    +         4.4   12.9   4.4  -
SUPER_1_HAP1         -          all_tr_seqs          -               96     144 27351595 27351539 27351629 27351519 76404967    -         4.5   12.9   1.6  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      68 27624300 27624349 27624282 27624369 60651738    +         4.5   12.9   2.7  -
SUPER_1_HAP1         -          all_tr_seqs          -               58     151 70080255 70080140 70080275 70080120 76404967    -         4.6   12.8   0.6  -
SUPER_1_HAP1         -          all_tr_seqs          -               84     141 25363557 25363496 25363569 25363459 76404967    -         4.6   12.8   0.0  -
SUPER_2_HAP1         -          all_tr_seqs          -               20      68 30341677 30341629 30341696 30341609 63925928    -         4.9   12.8   6.0  -
SUPER_4_HAP1         -          all_tr_seqs          -               96     144 27528901 27528859 27528948 27528839 40029852    -         4.9   12.8   1.5  -
SUPER_1_HAP1         -          all_tr_seqs          -               19      68 57595231 57595182 57595249 57595162 76404967    -         4.9   12.7   5.3  -
SUPER_3_HAP1         -          all_tr_seqs          -               18      68  6115336  6115286  6115353  6115266 60651738    -           5   12.7   5.1  -
SUPER_1_HAP1         -          all_tr_seqs          -               20      70 15459692 15459741 15459673 15459767 76404967    +         5.1   12.7   2.8  -
SUPER_1_HAP1         -          all_tr_seqs          -              184     220 20792459 20792495 20792457 20792515 76404967    +         5.3   12.6   0.7  -
SUPER_6_HAP1         -          all_tr_seqs          -               19      68 18885955 18885906 18885973 18885886 31249541    -         5.4   12.6   3.6  -
SUPER_1_HAP1         -          all_tr_seqs          -               19      68 24638452 24638501 24638434 24638523 76404967    +         5.4   12.6   4.8  -
SUPER_7_HAP1         -          all_tr_seqs          -               20      68   779946   779994   779927   780018 31115469    +         5.4   12.6   4.9  -
SUPER_4_HAP1         -          all_tr_seqs          -              177     210  3010724  3010679  3010724  3010674 40029852    -         5.4   12.6   1.2  -
SUPER_4_HAP1         -          all_tr_seqs          -               20      68 11456430 11456382 11456449 11456362 40029852    -         5.5   12.6   5.2  -
SUPER_7_HAP1         -          all_tr_seqs          -               19      68  3842192  3842241  3842173  3842264 31115469    +         5.5   12.6   5.0  -
SUPER_7_HAP1         -          all_tr_seqs          -               19      68  3822527  3822576  3822509  3822600 31115469    +         5.5   12.6   5.0  -
SUPER_1_HAP1         -          all_tr_seqs          -               19      68 72607084 72607133 72607066 72607153 76404967    +         5.6   12.6   4.8  -
SUPER_2_HAP1         -          all_tr_seqs          -               19      68 25370256 25370207 25370274 25370187 63925928    -         5.6   12.6   4.8  -
SUPER_2_HAP1         -          all_tr_seqs          -               19      68 30335955 30335906 30335973 30335886 63925928    -         5.6   12.6   4.8  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      68 10979018 10978969 10979036 10978949 60651738    -         5.6   12.6   4.8  -
SUPER_3_HAP1         -          all_tr_seqs          -               19      68 21369549 21369500 21369567 21369480 60651738    -         5.6   12.6   4.8  -
SUPER_4_HAP1         -          all_tr_seqs          -               19      68 11450623 11450574 11450641 11450554 40029852    -         5.6   12.6   4.8  -
