# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_1              -          TR                   -               68     123 20636780 20636724 20636805 20636704 78177488    -        0.36   17.1   2.3  -
SUPER_1              -          TR                   -               68     123 16543202 16543258 16543182 16543278 78177488    +        0.51   16.6   2.2  -
SUPER_1              -          TR                   -               68     123  9218924  9218980  9218904  9219000 78177488    +        0.55   16.5   2.3  -
SUPER_5              -          TR                   -               68     123 13137884 13137940 13137864 13137960 38285667    +        0.55   16.5   2.3  -
SUPER_2              -          TR                   -               68     122 12450866 12450929 12450846 12450949 59933878    +         0.8   15.9   2.5  -
SUPER_1              -          TR                   -               68     122 12819397 12819334 12819417 12819314 78177488    -        0.82   15.9   2.7  -
SUPER_10             -          TR                   -               69     124 14204648 14204593 14204669 14204573 27080955    -        0.93   15.7   1.9  -
SUPER_11             -          TR                   -               69     124  7605930  7605985  7605909  7606005 26039586    +           1   15.6   2.0  -
SUPER_2              -          TR                   -               69     124  4323588  4323533  4323609  4323513 59933878    -           1   15.6   2.0  -
SUPER_11             -          TR                   -               69     124 25836665 25836610 25836686 25836591 26039586    -         1.2   15.3   1.9  -
SUPER_9              -          TR                   -               67     137  3245227  3245141  3245252  3245120 28907743    -         1.3   15.2   3.0  -
SUPER_1              -          TR                   -               45     130 62151309 62151223 62151337 62151212 78177488    -         2.3   14.4   4.2  -
SUPER_5              -          TR                   -               81     142 22765053 22764989 22765064 22764969 38285667    -         2.7   14.2   0.0  -
SUPER_1              -          TR                   -               43     128 75831763 75831858 75831738 75831878 78177488    +         3.2   13.9   7.7  -
SUPER_12             -          TR                   -              172     236  5879333  5879262  5879336  5879241 24921684    -         3.5   13.8   0.0  -
SUPER_6              -          TR                   -               68     122 11520346 11520283 11520372 11520263 37912332    -         3.8   13.7   2.8  -
SUPER_5              -          TR                   -               68     120 17474059 17474007 17474084 17473998 38285667    -         4.1   13.6   1.4  -
SUPER_2              -          TR                   -               68     120 51083051 51082999 51083075 51082979 59933878    -         4.8   13.4   0.7  -
SUPER_9              -          TR                   -               86     141 10499670 10499612 10499690 10499593 28907743    -           5   13.3   1.2  -
SUPER_9              -          TR                   -               44     138  2358836  2358747  2358861  2358730 28907743    -         6.2   13.0   2.1  -
SUPER_9              -          TR                   -               44     140 22277033 22277123 22277013 22277144 28907743    +         6.5   12.9   3.1  -
SUPER_3              -          TR                   -               68     120 49286652 49286704 49286632 49286724 53768669    +         6.7   12.9   1.0  -
SUPER_12             -          TR                   -               68     120  7777275  7777327  7777250  7777347 24921684    +         6.7   12.9   1.0  -
#
# Program:         nhmmer
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/inputs/TR.hmm
# Target file:     /data/tol/data/darwin/non-vascular-plants/Dicranum_tauricum/assembly/curated/cbDicTaur3.1/cbDicTaur3.1.primary.fa.gz
# Option settings: /software/team301/hmmer-3.4/src/nhmmer --tblout /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/outputs/tr_tbls/Dicranum_tauricum.tbl --dna --cpu 20 /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/inputs/TR.hmm /data/tol/data/darwin/non-vascular-plants/Dicranum_tauricum/assembly/curated/cbDicTaur3.1/cbDicTaur3.1.primary.fa.gz 
# Current dir:     /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/src
# Date:            Sun Nov 23 23:14:02 2025
# [ok]
