# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_8              -          all_tr_seqs          -               16     342  7445160  7444834  7445176  7444829 21145693    -     1.6e-35  128.5   9.3  -
SUPER_6              -          all_tr_seqs          -               17      80 19008093 19008030 19008111 19008010 19620837    -      0.0087   20.8   4.4  -
SUPER_6              -          all_tr_seqs          -               19      88 15397017 15396946 15397035 15396937 19620837    -        0.02   19.6   4.3  -
SUPER_5              -          all_tr_seqs          -               19      76 14143056 14142999 14143075 14142981 19634309    -         0.2   16.4   3.6  -
SUPER_6              -          all_tr_seqs          -               18      68  3052493  3052443  3052509  3052425 19620837    -        0.34   15.6   6.5  -
SUPER_3              -          all_tr_seqs          -               24      75  2583297  2583246  2583317  2583227 20726178    -        0.35   15.5   5.0  -
SUPER_1              -          all_tr_seqs          -               21      75 21172441 21172387 21172461 21172368 24437178    -        0.47   15.1   3.0  -
SUPER_5              -          all_tr_seqs          -               24      70  1537359  1537313  1537379  1537289 19634309    -        0.52   15.0   2.2  -
SUPER_3              -          all_tr_seqs          -              117     189 18492925 18492866 18492945 18492864 20726178    -        0.52   15.0   0.9  -
SUPER_5              -          all_tr_seqs          -              164     228  6787458  6787391  6787481  6787371 19634309    -        0.53   14.9   2.3  -
SUPER_5              -          all_tr_seqs          -               24      69  1531085  1531040  1531105  1531017 19634309    -        0.55   14.9   2.3  -
SUPER_5              -          all_tr_seqs          -               19      76 13976262 13976205 13976280 13976186 19634309    -        0.58   14.8   4.8  -
SUPER_8              -          all_tr_seqs          -               16      72  6686610  6686666  6686590  6686686 21145693    +        0.69   14.6   5.6  -
SUPER_1              -          all_tr_seqs          -               20      74  1658799  1658745  1658818  1658726 24437178    -        0.73   14.5   8.6  -
SUPER_7              -          all_tr_seqs          -               17      75  1612619  1612677  1612601  1612694 19392882    +        0.74   14.5   4.9  -
SUPER_1              -          all_tr_seqs          -               21      68  1047830  1047783  1047850  1047764 24437178    -         1.1   14.0   4.0  -
SUPER_3              -          all_tr_seqs          -               21      79   482706   482648   482726   482631 20726178    -         1.1   13.9   5.3  -
SUPER_1              -          all_tr_seqs          -               15      75  6284653  6284713  6284644  6284729 24437178    +         1.2   13.8   8.0  -
SUPER_1              -          all_tr_seqs          -               21      69 19395423 19395471 19395403 19395491 24437178    +         1.4   13.6   4.6  -
SUPER_5              -          all_tr_seqs          -               20      73 14080336 14080389 14080317 14080409 19634309    +         1.4   13.5   4.5  -
SUPER_2              -          all_tr_seqs          -               21     126 19881377 19881266 19881395 19881259 22109186    -         1.4   13.5   3.3  -
SUPER_2              -          all_tr_seqs          -               22      99 15811261 15811198 15811279 15811175 22109186    -         1.6   13.4   4.3  -
SUPER_2              -          all_tr_seqs          -               22     140 21877847 21877958 21877827 21877978 22109186    +         1.7   13.3   4.3  -
SUPER_6              -          all_tr_seqs          -               19      71   169708   169657   169727   169636 19620837    -         1.8   13.2   5.0  -
