# target name        accession  query name           accession  hmmfrom hmm to  alifrom   ali to  envfrom   env to   sq len strand   E-value  score  bias  description of target
#------------------- ---------- -------------------- ---------- ------- -------  -------  -------  -------  -------  ------- ------ --------- ------ ----- ---------------------
SUPER_5              -          all_tr_seqs          -               19     337 11919583 11919896 11919564 11919906 19596147    +     1.1e-30  113.5   3.5  -
SUPER_18             -          all_tr_seqs          -              165     337    67514    67657    67489    67666 14081310    +     1.3e-13   57.4   4.2  -
SUPER_9              -          all_tr_seqs          -              128     194 11227218 11227302 11227199 11227322 17516655    +      0.0056   22.4   1.9  -
SUPER_2              -          all_tr_seqs          -              124     190  9695045  9695119  9695023  9695126 28101349    +        0.43   16.2   0.2  -
SUPER_14             -          all_tr_seqs          -              102     179  6600833  6600906  6600821  6600920 14600954    +        0.58   15.8   1.2  -
SUPER_9              -          all_tr_seqs          -               44     142  2194902  2194996  2194889  2195006 17516655    +        0.88   15.2   3.3  -
SUPER_6              -          all_tr_seqs          -               83     174    84850    84748    84880    84747 19087160    -         1.7   14.3   1.6  -
SUPER_12             -          all_tr_seqs          -              214     337 14696191 14696082 14696192 14696073 14805559    -         1.7   14.3   3.5  -
SUPER_15             -          all_tr_seqs          -              174     219  7564345  7564390  7564325  7564410 14008423    +           3   13.4   4.4  -
SUPER_10             -          all_tr_seqs          -               83     143  6389022  6388953  6389046  6388933 14822419    -         3.2   13.3   0.3  -
SUPER_15             -          all_tr_seqs          -               14     115   888316   888209   888330   888188 14008423    -         4.2   13.0   4.9  -
SUPER_12             -          all_tr_seqs          -              127     167    38994    39040    38981    39060 14805559    +         4.8   12.8   0.0  -
SUPER_19             -          all_tr_seqs          -              127     201  3709715  3709827  3709695  3709847 13419402    +         5.5   12.6   2.2  -
SUPER_18             -          all_tr_seqs          -               17      74  8618406  8618349  8618427  8618331 14081310    -         6.1   12.4   6.8  -
SUPER_8              -          all_tr_seqs          -               17      74 13743349 13743406 13743329 13743425 17696464    +         6.1   12.4   6.7  -
SUPER_14             -          all_tr_seqs          -              123     177 10706940 10706980 10706922 10706999 14600954    +         6.9   12.3   1.3  -
SUPER_9              -          all_tr_seqs          -               59     148 17051652 17051567 17051672 17051561 17516655    -           7   12.2   1.2  -
SUPER_10             -          all_tr_seqs          -               85     143  2752467  2752404  2752484  2752384 14822419    -         7.1   12.2   1.1  -
SUPER_4              -          all_tr_seqs          -              112     150   984011   984048   983993   984068 19767990    +         9.6   11.8   1.9  -
#
# Program:         nhmmer
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/outputs/tr_tbls/all_tr_seqs.hmm
# Target file:     /data/tol/data/darwin/monocots/Carex_montana/assembly/curated/lpCarMont1.1/lpCarMont1.hap2.1.primary.fa.gz
# Option settings: /software/team301/hmmer-3.4/src/nhmmer --tblout /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/outputs/tr_tbls/Carex_montana_all_tr_seqs_020226.tbl --dna --cpu 20 /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert/outputs/tr_tbls/all_tr_seqs.hmm /data/tol/data/darwin/monocots/Carex_montana/assembly/curated/lpCarMont1.1/lpCarMont1.hap2.1.primary.fa.gz 
# Current dir:     /lustre/scratch122/tol/teams/blaxter/users/mb39/tr_tert
# Date:            Sat Sep 12 19:15:44 2026
# [ok]
